,x,y,y
69,4.347981919726426,-0.3329864948431865,-0.15051838915972837
70,4.49616839798378,-0.35518332875662967,-0.15986710113312963
71,4.7116860531042715,-0.3767399787091199,-0.16221594205746204
72,4.861331430111161,-0.40342793902905694,-0.16652935513381273
73,5.055817544555878,-0.4424787834359525,-0.1672651348523635
74,5.290363283669152,-0.4822856438807502,-0.16881544116597436
75,5.443026379064802,-0.5168441248063924,-0.17785166836473465
76,5.646633404136631,-0.5687000830232586,-0.1777751782378969
77,5.803159006324951,-0.5972203188780172,-0.1924802864398245
78,6.027665453082163,-0.6217752875702913,-0.196205886406144
79,6.164530203824971,-0.6509193105763628,-0.198359093186955
80,6.383491940422489,-0.690739015510481,-0.1963695264451477
81,6.57817761893593,-0.748589933062281,-0.20861782384124083
82,6.767965770450324,-0.8368672523454518,-0.21438901432857804
83,6.927747025204876,-0.8716946908480238,-0.21848921917549546
84,7.129784814260083,-0.9053527060950276,-0.22348821104879413
85,7.367101262237876,-0.951139127783937,-0.22846143907314698
86,7.554489374365374,-0.9857288161109125,-0.24179007075463765
87,7.75143282569808,-1.0547348278010475,-0.24254518767991318
88,7.904387633123817,-1.1037950450272995,-0.2488847101281868
89,8.119753447341765,-1.15818897097205,-0.25512652042584705
90,8.269744603822689,-1.203757988875228,-0.26497857054631346
91,8.468343426029293,-1.2327325722908415,-0.26183942732968024
92,8.612480570988543,-1.2921558726032125,-0.2770160808486333
93,8.791626492086275,-1.34211662515853,-0.2867746210858648
94,8.933885487273786,-1.3790390720443313,-0.28851194874615693
95,9.104958500552888,-1.4125423800286565,-0.2973146820389445
96,9.27920712335447,-1.4861726543980427,-0.29745013417252864
97,9.41626623591764,-1.5531133368065972,-0.3053249354736369
98,9.6385953033791,-1.6299134986707922,-0.31056503886738795
99,9.781303416108035,-1.66354141052772,-0.31921341640189294
100,9.944144709682861,-1.6910463693249516,-0.3182677257543425
101,10.101957833441492,-1.7525522132671456,-0.3298329265648059
102,10.297969902622134,-1.8250365044972887,-0.3321338721166285
103,10.45210032610266,-1.8989091874529662,-0.33712690057369255
104,10.673287457723607,-1.9341670529754766,-0.3390959775044191
105,10.822337541881023,-1.980656249855955,-0.35017228641112474
106,10.990898103844147,-2.0355957095826906,-0.34930087525124165
107,11.157436857944433,-2.114038513370979,-0.36471383877527064
108,11.365684554385824,-2.18947811041484,-0.3682112705862739
109,11.478981395863153,-2.2626916725126835,-0.3716472308390575
110,11.664084685856032,-2.3312228854051873,-0.3778808443250492
111,11.825210155252906,-2.398158020134901,-0.38861860724768515
112,11.944813410798579,-2.4381499401324898,-0.3938761914365143
113,12.127876711048318,-2.5165013909247413,-0.3985052304728143
114,12.2488372752197,-2.598076148862218,-0.4036838724869547
115,12.409364560309044,-2.6645419592585133,-0.4084676192950578
116,12.591298600947605,-2.7004375316222884,-0.41723211589956843
117,12.728314090660813,-2.7875127810539007,-0.4236277172654672
118,12.917658901015521,-2.8848706168347973,-0.42677157993737325
119,13.072144239314238,-2.9479600219114275,-0.4350835896413887
120,13.231379124927196,-3.0242772970634015,-0.43402455548231167
121,13.379616454234121,-3.105081872155088,-0.4521167009146909
122,13.56400373649373,-3.1608786540955367,-0.4526632061638596
123,13.70252914352349,-3.247301516499395,-0.4584462055477969
124,13.907786679087133,-3.355276710855945,-0.4588298731408491
125,14.03890580298725,-3.423851666875341,-0.46858293815099916
126,14.206007461448571,-3.47989956108734,-0.46747612106986836
127,14.35435130378343,-3.5795717688621216,-0.47714704542988606
128,14.469057636313616,-3.6866318021165863,-0.48329683911697874
129,14.659306280071373,-3.738761948048617,-0.48778958198673816
130,14.780042525105154,-3.8290599527683327,-0.49917403315085185
131,14.948031960585633,-3.932552295263454,-0.49893670113149735
132,15.104463845212727,-3.9945743001102527,-0.5095963740091474
133,15.194319554138056,-4.104455747324769,-0.516566555665225
134,15.389103229630045,-4.166867552498005,-0.5231743043305928
135,15.51872020275608,-4.239227443609034,-0.5323117451782506
136,15.81536001367212,-4.4276116719465515,-0.5366677146669359
137,15.926880182189638,-4.493728205942117,-0.5456947081679733
138,16.117593145400082,-4.615964912972148,-0.5514632742573706
139,16.23488866322639,-4.715222009881288,-0.5543328770078357
140,16.419978706420764,-4.797888324717828,-0.5592600891182569
141,16.57845549034421,-4.8809697100658305,-0.5715809295368999
142,16.668500027355993,-4.946881041426704,-0.5778499994048572
143,16.86074064735684,-5.103505816171015,-0.5830822022604414
144,16.95826259276263,-5.199846115784991,-0.5868370238411602
145,17.14455236635614,-5.295343723190762,-0.5989270215748466
146,17.28450898230346,-5.4043662190546975,-0.6037173665488025
147,17.402680148722432,-5.529058412261354,-0.6072824681637883
148,17.570070581866702,-5.628319150744347,-0.6121065058784518
149,17.689055493092994,-5.703106255156151,-0.621130524425765
150,17.828046138248244,-5.84558517713817,-0.6328546198318623
151,17.964486605020028,-5.933396205074459,-0.630666809134178
152,18.096861870373885,-6.013259981840586,-0.6431938169302605
153,18.19989409813393,-6.128916957019467,-0.6447055377128699
154,18.382153900654203,-6.2289925241238935,-0.6450607714540721
155,18.456181940299683,-6.352103712322256,-0.6558278393357835
156,18.61809081290636,-6.411622653661473,-0.6658996986642416
157,18.754201942754335,-6.5742460809954855,-0.6641534904270969
158,18.866366926763487,-6.6868645258219885,-0.6776915995050539
159,18.994461292532364,-6.838327036449824,-0.6812043587690582
160,19.14802218996044,-6.9621153099700654,-0.6837472771077291
161,19.253395724718374,-7.085028750357127,-0.6975070521532158
162,19.423313802327886,-7.15171992592461,-0.6990686451156343
163,19.523360453366692,-7.290567879778277,-0.7111400980620877
164,19.63668913845523,-7.410633294870833,-0.7143382377500123
165,19.753227906612267,-7.548538104709168,-0.7198293878000657
166,19.887561640413153,-7.638197682024984,-0.7317980385438956
167,19.977977983288643,-7.804465296960317,-0.7392646173071409
168,20.143446001660994,-7.886192164303476,-0.7434375288022164
169,20.232791074475426,-8.01184288580501,-0.7552905187485646
170,20.364695667633853,-8.14229235247513,-0.7562344489244772
171,20.47771915925056,-8.28772883136081,-0.761676163993088
172,20.60900804975658,-8.359111962694861,-0.7721184547461073
173,20.67720219215166,-8.505209196921546,-0.7840221451150429
174,20.82127399298056,-8.587519115568861,-0.7890579499231025
175,20.91650817608293,-8.718759408639892,-0.7938397756541562
176,21.031074763866194,-8.807981331775721,-0.8047162848289879
177,21.190426539826785,-9.08511716836479,-0.8155741630853441
178,21.332889528345287,-9.215823518880985,-0.8215045763173361
179,21.418460281030878,-9.356046755328943,-0.8236383887989911
180,21.54060396878606,-9.470158821648049,-0.8400777137227973
181,21.65301820507808,-9.567942968390774,-0.8378966900196847
182,21.775680892102688,-9.738729819397745,-0.8490160385471155
183,21.85255751256944,-9.854996970935405,-0.859453997637253
184,21.947108760159526,-9.964027377691947,-0.8701091805169217
185,22.07803643362716,-10.08019610084908,-0.8691355860575358
186,22.14767823439567,-10.234450809503237,-0.8794941579654685
187,22.256676651007787,-10.304829145055315,-0.8918193798385481
188,22.32105094712589,-10.481823240693313,-0.9001079686824536
189,22.440233006486665,-10.62491090221559,-0.908452328780105
190,22.559938292780505,-10.721905242809935,-0.9165657070649287
191,22.63495897428258,-10.897832432008446,-0.9262531289128502
192,22.753548368798075,-11.009953306951221,-0.9312659375511823
193,22.84711991035354,-11.160761682741393,-0.940716007017504
194,22.97744555311704,-11.303587452715202,-0.9444697654259713
195,23.033255602795684,-11.434531544347982,-0.9528100531679851
196,23.08945170251877,-11.552415115983042,-0.9627665550704654
197,23.23332739091059,-11.714197033978058,-0.9621309091403472
198,23.29412841024564,-11.867641803203492,-0.977895050425925
199,23.372368399710915,-11.983149481428288,-0.9924308826556478
200,23.4367813218177,-12.112081651400723,-0.9954125273544427
201,23.49757447971344,-12.223653484942213,-1.0030056944832193
202,23.573481634583597,-12.340728897763963,-1.0136428842547573
203,23.666932473135944,-12.49473941706791,-1.017252672734691
204,23.74321202329955,-12.628381362326785,-1.0223121517520006
205,23.776939349929624,-12.76786427264662,-1.037272862682804
206,23.87323721283003,-12.877047895493252,-1.03936201696321
207,23.935279937713762,-13.049046482761886,-1.0507944280861254
208,24.028983632862072,-13.17577168314493,-1.05690635866201
209,24.10027344138501,-13.308930600460119,-1.070599042750902
210,24.172377779879035,-13.456978602083565,-1.0764797583801364
211,24.220266311918664,-13.563681714795434,-1.0851402586712533
212,24.259226509635354,-13.71265138760833,-1.0956366166678642
213,24.332997653851105,-13.89463686011271,-1.103436005344701
214,24.432442787608935,-14.011162830560565,-1.1107843225920515
215,24.47367254362099,-14.181665983049344,-1.1178572366470423
216,24.536866892734572,-14.298849753521548,-1.1214234080364633
217,24.55855999589437,-14.40880289033225,-1.1322357818773696
218,24.605870242263585,-14.526634062272413,-1.1417782322608163
219,24.658984313531374,-14.671339661647682,-1.1469511418484384
220,24.6884179554905,-14.81534176497173,-1.1609298814517377
221,24.731976053125305,-14.940755688384854,-1.1670907481909536
222,24.82711461213079,-15.103308587606682,-1.1701526360644152
223,24.895934081412012,-15.251170649319693,-1.18432205951457
224,24.941846951299027,-15.417891649927135,-1.1889148686683875
225,24.96640681839153,-15.57292948482298,-1.1976477807600503
226,25.015867826900518,-15.668449334773541,-1.2073717874918986
227,25.059329941048166,-15.812207700212838,-1.2126691689634832
228,25.10609502757948,-16.001296643112788,-1.2272368439340893
229,25.144892866288004,-16.08602684580862,-1.233256917071885
230,25.192242871913304,-16.250733163985043,-1.2399650545853405
231,25.24337404822511,-16.41324658225548,-1.2443784636626951
232,25.31218444483271,-16.522622371968698,-1.2560527743455516
233,25.364293813433274,-16.729227103925805,-1.264034725842036
234,25.38455140048712,-16.87378676115117,-1.2761341292553725
235,25.403320737447764,-16.979946411921386,-1.2861608464766263
236,25.41597990287048,-17.170620109963107,-1.2929959454285314
237,25.435263552549003,-17.30745785297291,-1.3033546612174183
238,25.45950711180292,-17.417907399816933,-1.31634319189227
239,25.454243218356417,-17.56518137282172,-1.3267328327709285
240,25.493761456933385,-17.697055967436988,-1.327472729596379
241,25.517682477531352,-17.83063992611591,-1.3418015009526645
242,25.56586128626763,-17.987840911720134,-1.3581941467389296
243,25.590893082975967,-18.134436713806824,-1.357307249718283
244,25.60078392324209,-18.262247528229306,-1.3720767800318816
245,25.608091872442532,-18.401323313235725,-1.3872241888117065
246,25.63572300573694,-18.546258203601063,-1.3894331293584603
247,25.65377668306794,-18.70654879158769,-1.4035635631869594
248,25.658972670763138,-18.858439753331545,-1.4212722693784752
249,25.675035281910368,-19.021477597740173,-1.4250633510565622
250,25.68912359599397,-19.146324972099727,-1.4305975895264424
251,25.680890109931084,-19.307649684787236,-1.4484475165746593
252,25.689851788839377,-19.436340822697506,-1.4504867149912197
253,25.690636934200928,-19.58793556072685,-1.461060768540686
254,25.691599561029925,-19.723505674863116,-1.4787087763715494
255,25.6968340575407,-19.84594123163659,-1.4872531153861992
256,25.69396777373557,-20.018239162780684,-1.4942190928233305
257,25.690261546760755,-20.15880651540888,-1.5094455541913936
258,25.69505012356093,-20.46468555090094,-1.5239687609609778
259,25.694633143231773,-20.617628632105415,-1.5447484776302973
260,25.68578975762972,-20.701187308667105,-1.5531547519075657
261,25.686944370145085,-20.856209876902035,-1.5642979438300593
262,25.68280601053165,-21.05047727266787,-1.5761304762517412
263,25.67639522032238,-21.287306712677534,-1.604830653934254
264,25.672042435407175,-21.480346542674056,-1.6149806232915944
265,25.671475975458634,-21.64230319562264,-1.6323079205018356
266,25.656134047533833,-21.75064370523983,-1.6458397306980332
267,25.660014626310605,-21.895924009748597,-1.655489270901744
268,25.65844736991062,-22.066005693985137,-1.6655815993278607
269,25.63905723542075,-22.184594619511184,-1.6757939433807127
270,25.652624143729483,-22.325418835194284,-1.6892554942443505
271,25.645644301506497,-22.5174388062044,-1.7030577362028643
272,25.619052596592546,-22.63000464787953,-1.7131711508211493
273,25.622341004759917,-22.73165706651002,-1.7238424274037527
274,25.61648688512415,-22.874832015314563,-1.7395935218340597
275,25.58151030545278,-23.014362210700874,-1.7471621250461924
276,25.53977081404796,-23.143639580964688,-1.7584232178605639
277,25.512877883657445,-23.263378954831282,-1.7738809021005189
278,25.48577563888088,-23.36210578818354,-1.7852599948824261
279,25.477921722996538,-23.523397733983273,-1.8015222968830331
280,25.456559792769593,-23.681335889912667,-1.8131562046030414
281,25.399950889663888,-23.768751309657,-1.8203333229108427
282,25.350735270155763,-23.902389288257186,-1.840699150911135
283,25.30666524291696,-23.987857240460848,-1.8485563473703372
284,25.286616264091858,-24.121353463362215,-1.8631719217247644
285,25.261757543795564,-24.23209375841698,-1.8822844769114324
286,25.225645216627655,-24.334566602652533,-1.8892892099252476
287,25.189780517966895,-24.45007505015071,-1.9074295136039412
288,25.11671189603295,-24.537878690092377,-1.921479197699501
289,25.094679744838217,-24.670677496875385,-1.9381395760816122
290,25.05940212220707,-24.832048296166786,-1.9569762214608453
291,24.973300565408977,-24.923289462425824,-1.9664033480183178
292,24.93972048839653,-25.072145057045677,-1.9807207775212703
293,24.90682834138151,-25.204525548409233,-2.000960786473681
294,24.847549537192993,-25.26889040860223,-2.013777541714859
295,24.780200975494,-25.39962113676812,-2.038181422583852
296,24.732764269937057,-25.492147083132874,-2.053580803339975
297,24.700406064734334,-25.597604737786455,-2.0604037447044714
298,24.605139580763467,-25.695673101341598,-2.0723607194612166
299,24.555897193066343,-25.809975484112943,-2.0830876814057486
300,24.52450733939344,-25.94189932410523,-2.102429573439152
301,24.408903535113453,-25.995409384934472,-2.1140847882078733
302,24.385153382756503,-26.111162860855185,-2.1311686961977747
303,24.34460104947735,-26.17443645032475,-2.1339748346909913
304,24.252957877582595,-26.260874646351944,-2.1335143880721716
305,24.177438601043487,-26.33862050464491,-2.134331491853861
306,24.145887072540496,-26.345147513052904,-2.1265758112695767
307,24.10336612234602,-26.377368099406098,-2.1154418647260673
308,24.06550049996111,-26.429029844310975,-2.097278490847658
309,24.04343641278296,-26.47152969621768,-2.089905621484527
310,24.025828863371295,-26.54965051885046,-2.074485099229139
311,23.98195630697568,-26.620839116094437,-2.0592425178594977
312,23.927650194775378,-26.719308403253276,-2.0385212976938663
313,23.888993530355396,-26.775001878758616,-2.027384657526376
314,23.87589585608699,-26.837153781504554,-2.0135683850449366
315,23.80717603087585,-26.9191991503035,-1.9952384690441596
316,23.742699406844316,-27.025154655521643,-1.9759199001188001
317,23.723152057824887,-27.090314022153066,-1.9594913607723274
318,23.702131154803983,-27.17547604264977,-1.9341918304754895
319,23.629249930835694,-27.328560604812573,-1.9007226570944846
320,23.619818518898942,-27.35074844802902,-1.8819873709710722
321,23.61441090053256,-27.45504343061775,-1.8557224524821967
322,23.604088058760713,-27.486068433965176,-1.8371998919918138
323,23.595901668267622,-27.513131691283686,-1.805085191987592
324,23.574925927831504,-27.536731264019718,-1.780217226935811
325,23.556253941823137,-27.59576554382313,-1.7569383736445996
326,23.53298763940372,-27.624133882342164,-1.725327050169457
327,23.51629440778934,-27.629341580962265,-1.6973084064568447
328,23.518365824280682,-27.680989594782826,-1.6695727876570903
329,23.50378895640529,-27.651201274133822,-1.6422710375778822
330,23.496399609616212,-27.694998002153362,-1.6157760895483682
331,23.498046452545207,-27.654173066307735,-1.5797108090661185
332,23.483681885262268,-27.717583966620474,-1.548333559015683
333,23.49381187376183,-27.6681177234883,-1.5155459967440565
334,23.477256667464403,-27.728115936994406,-1.483899815115901
335,23.48153989447263,-27.672983545434445,-1.453214564716399
336,23.49277966452197,-27.677669600963295,-1.4140816975820183
337,23.464860895306835,-27.633189550270142,-1.3880011973588227
338,23.474535568267953,-27.62733310915146,-1.3418845365900411
339,23.47085234984413,-27.64932982654503,-1.3191127334774064
340,23.474817636609718,-27.619252423949256,-1.280015592548148
341,23.489066050443583,-27.557721418381657,-1.2477334430909215
342,23.47287176271241,-27.564932973172272,-1.2124423763712961
343,23.525068372260627,-27.5113299475856,-1.1804356006976242
344,23.503377013777214,-27.570473681031274,-1.1476071156670642
345,23.47497027232908,-27.509176446951408,-1.1146101314826211
346,23.480248333326017,-27.48816415296098,-1.0753894412324225
347,23.462993071470887,-27.44915609827206,-1.0467768986642998
348,23.510750515465265,-27.45079083539239,-1.0106336388370387
349,23.483494695653864,-27.463774834965005,-0.9837572071238245
350,23.477556829621005,-27.453733355080583,-0.9434183378728571
351,23.496251462710983,-27.42607422424485,-0.9151779331532266
352,23.529791324843654,-27.439067611031827,-0.8700096773768644
353,23.49515775466811,-27.44495789572399,-0.8458113256299296
354,23.50870830255175,-27.43602616248989,-0.8145780941986365
355,23.508947361977178,-27.41890307264263,-0.7812163371024008
356,23.5034451886257,-27.42656495680301,-0.7573576377273863
357,23.480055191501954,-27.43758113427712,-0.7276716551760352
358,23.516696763310783,-27.37760695833653,-0.6932245882687598
359,23.49014133557706,-27.427600177495695,-0.6617844610094537
360,23.526470313147716,-27.36795869150099,-0.6313900015642115
361,23.512821332428302,-27.39066766099955,-0.5971466838999762
362,23.503204377395484,-27.40808905664872,-0.5696483290411729
363,23.48450603813051,-27.384101394402727,-0.531177723464749
364,23.495724381985593,-27.39453228403656,-0.5041906004727759
365,23.496801480554833,-27.391998659881615,-0.46611823924177287
366,23.470127981980415,-27.360633021390242,-0.4400421358340374
367,23.490075707053165,-27.39771337648823,-0.4000573721555103
368,23.473980835728735,-27.3568672707738,-0.3723265702315466
369,23.463325466776165,-27.345119695495054,-0.3319652890505509
370,23.451236755880256,-27.362845503610504,-0.27446902229477566
371,23.45774929066206,-27.367756907232067,-0.25273717274183927
372,23.465828308115224,-27.334951159270723,-0.21503202816201306
373,23.43582565275456,-27.329277992337154,-0.19338998995502354
374,23.390025996741844,-27.324982787088956,-0.13323735336427234
375,23.425582060397705,-27.318150555358958,-0.10338207355806617
376,23.43510403571147,-27.335693120476055,-0.04590251743360074
377,23.400321552178976,-27.323204892350752,-0.010887462557026772
378,23.389465300403323,-27.32468755689548,0.016017591696002365
379,23.38099762019787,-27.32519064089515,0.04333182470453045
380,23.347259251524616,-27.320960415486265,0.0750768819913199
381,23.41296674029049,-27.324158627983362,0.10234537014821488
382,23.33814082989786,-27.322206800236813,0.13117381624811641
383,23.354063278544114,-27.325690897295377,0.16565339991295103
384,23.33636068822795,-27.31983415173453,0.18634125139777535
385,23.327985062423583,-27.316922230711842,0.22234977847693593
386,23.345885051556376,-27.318177886840214,0.24252111783128982
387,23.347076072384862,-27.324774726856123,0.2762374664780918
388,23.379527501640634,-27.2996861452976,0.3032743477658988
389,23.33199128968087,-27.310041402586414,0.3342367765381351
390,23.368704199418055,-27.317805461993608,0.3637237314258648
391,23.335335148796208,-27.328353365831052,0.3849712227116544
392,23.362879971250912,-27.330194511771097,0.41428288443810724
393,23.358829516714582,-27.317990026716497,0.4363421204191835
394,23.39208306940332,-27.29968353452038,0.4629596766960298
395,23.329969195345377,-27.314282789884736,0.49274791904394366
396,23.363130398992414,-27.322497000451644,0.5165968001396233
397,23.3520147685785,-27.331948645169355,0.5382440744838048
398,23.353297516347112,-27.325603125875812,0.558000382118879
399,23.330457180795623,-27.330664078915703,0.6028594649129585
400,23.35544186426167,-27.317999060480926,0.6216922933798397
401,23.331192411601414,-27.31213332867833,0.6629526243892158
402,23.325835420333977,-27.331722686707213,0.683691147153997
403,23.36718887357501,-27.31891296616746,0.7092094321816681
404,23.327268364571893,-27.333812928714163,0.7405338278949153
405,23.35193115405685,-27.32406473207843,0.7641489902274237
406,23.372421779412583,-27.34115504761248,0.7919701187154683
407,23.342248184378366,-27.30074548672049,0.819976458920595
408,23.374588352347946,-27.32259420809333,0.8353573248639639
409,23.400395008727806,-27.328121244271365,0.8344290819444006
410,23.413255586851488,-27.32375580792772,0.835684677689626
411,23.417063228858755,-27.330119611572353,0.8343424819969223
412,23.422872333230043,-27.32795943103147,0.8350516162156867
413,23.42199889800619,-27.33185525122273,0.8340470787883867
414,23.423554508676457,-27.331321829932286,0.8345127834848529
415,23.43208748133135,-27.331254542272834,0.8348829544597931
416,23.4348223858663,-27.328301861641652,0.8355020492852568
417,23.438532931761664,-27.32964044187624,0.8358538664677924
418,23.439602382595133,-27.32768178868479,0.8358531896714358
419,23.44227418725829,-27.330424716087663,0.8360448755018995
420,23.438955368288507,-27.330111657463807,0.8358475984272521
421,23.445196119676034,-27.32633739137717,0.8366437040881111
422,23.445873560823976,-27.32453092065752,0.8371750051237056
423,23.451883038337613,-27.318535526193045,0.8382861785835231
424,23.461415135833683,-27.30669766376286,0.8401154994642979
425,23.476738469024898,-27.273403543041425,0.8458419158915875
426,23.4972648722757,-27.199729998232453,0.8569559201516964
427,23.551302395348348,-27.163437769653125,0.8662639708347337
428,23.608146226525005,-27.121249431883182,0.8771152516780486
429,23.638409737291205,-27.050862463539286,0.8874827242125437
430,23.67958246905758,-27.01130931480168,0.8970588257829493
431,23.753162946638348,-26.96731734430712,0.9087622304283156
432,23.792013328352343,-26.884024468034315,0.923067646013977
433,23.84418452188031,-26.80821794644852,0.9359450902852763
434,23.921868941219138,-26.722337237493875,0.9553065514337107
435,23.943697605199414,-26.696001693487236,0.962536986207314
436,23.992510193621502,-26.60167587908516,0.9802729690313211
437,24.059997210420686,-26.538541388499592,0.9920249971910109
438,24.07977952448966,-26.433868808517573,1.0100313509137944
439,24.10449320111172,-26.360196576522636,1.020769708486239
440,24.19691184705714,-26.255977273801612,1.044528253657022
441,24.227365526212726,-26.1986143176417,1.0560420334235783
442,24.254073060827487,-26.120672178800177,1.0715384782533692
443,24.318882291640225,-26.071545486700806,1.0852125523266376
444,24.36859790661936,-25.969056814442684,1.102970227155443
445,24.38520312667614,-25.876048123785235,1.121099885678336
446,24.429538401455652,-25.79894242717697,1.134727216236934
447,24.492686476399264,-25.699293845410903,1.1556507342254811
448,24.522239579831506,-25.626377256697843,1.161680365324615
449,24.566414472249313,-25.44660085963161,1.17091709729474
450,24.64170129130279,-25.285382909614608,1.1867892805862599
451,24.694513353118303,-25.189317974525864,1.1945201814743087
452,24.74157003955589,-25.003461205018116,1.2026600597026877
453,24.804341757448153,-24.846781128873776,1.2110627503153817
454,24.892864137677183,-24.72972327568224,1.222007423663858
455,24.942811847187485,-24.548019559206512,1.2305712559183244
456,24.974574078035804,-24.392096511927186,1.2413779302999053
457,25.022003839638167,-24.30825287007087,1.2514008958867475
458,25.090991754840317,-24.15861388783459,1.266867525199233
459,25.121154086702383,-23.966362864525085,1.2790763580813007
460,25.137394050411793,-23.843257286973113,1.2853706789812365
461,25.149674795259298,-23.72016349801592,1.2958546661242152
462,25.18902630303856,-23.54107295569109,1.3056243650415007
463,25.23910558740457,-23.39315922197421,1.3180175385828297
464,25.26816707465382,-23.286569207300115,1.3304531477833177
465,25.275348089885263,-23.13746829763657,1.3438615195418369
466,25.301641231038246,-23.007468192061612,1.3471342234764125
467,25.311995615988863,-22.84799440756078,1.3587329328839262
468,25.362650699846583,-22.696646070171344,1.37670416345113
469,25.41542467327373,-22.493993607923777,1.385767348331537
470,25.415126587264208,-22.375141259727922,1.3908033506303998
471,25.415383838222983,-22.231343692532974,1.4024969092428232
472,25.440692882839752,-22.022218023491366,1.4132838384033113
473,25.436649866345363,-21.863407664512113,1.4270580326208564
474,25.440494972857305,-21.740229354983676,1.4364186463978086
475,26.037947748181395,-22.12845889349166,1.532634563189486
476,25.493597416067868,-21.392143655788242,1.4588194787183595
477,25.504900178914465,-21.26779285482122,1.4732809285252624
478,25.5449702585726,-21.121120989715216,1.4764175268016786
