alpha dTheta leftEnc rightEnc est_dist_traveled
0.9545 0.0 0 0 (0.0, 0.0, 0.0)
0.9545 0.0070644279247389485 -98.0 -91.0 (-0.014019357216644452, 0.0, 0.0070644279247389485)
0.9569 -0.0070644279247389485 -404.0 -411.0 (-0.0744716906798638, -0.0004270682570998485, 0.0)
0.9551 -0.019174875795719973 -808.0 -827.0 (-0.1957502570778198, -0.0004270682570998485, -0.01917487579571997)
0.9513 -0.0010092039892484347 -1231.0 -1232.0 (-0.37841337429870614, 0.0030759036579993057, -0.02018407978496839)
0.9511 0.011101243881732592 -1245.0 -1234.0 (-0.5622594454317161, 0.006787171426136272, -0.009082835903235775)
0.9527 0.023211691752714 -1757.0 -1734.0 (-0.8211989018780894, 0.009139140695782312, 0.014128855849478223)
0.9556 0.018165671806471634 -1513.0 -1495.0 (-1.044299523418141, 0.0059867744080699, 0.03229452765594985)
0.9576 0.025230099731210678 -1520.0 -1495.0 (-1.2678250383105594, -0.0012343870933377386, 0.057524627387160535)
0.9601 0.023211691752713808 -1526.0 -1503.0 (-1.4921339953962878, -0.014151927817317611, 0.08073631913987434)
0.9623 0.0020184079784968693 -1525.0 -1523.0 (-1.7174874797940245, -0.03238577409691965, 0.0827547271183712)
0.9624 -0.025230099731210487 -1523.0 -1548.0 (-1.944503922669949, -0.05121546158045549, 0.057524627387160715)
0.9605 -0.04440497552693056 -1512.0 -1556.0 (-2.1717009779155796, -0.06429932257126776, 0.013119651860230154)
0.9573 -0.03834975159143995 -1265.0 -1303.0 (-2.362169819052654, -0.06679835084082066, -0.0252300997312096)
0.9548 -0.043395771537682315 -1512.0 -1555.0 (-2.5895967193243985, -0.061059129631459985, -0.06862587126889164)
0.952 -0.04844179148392411 -1508.0 -1556.0 (-2.8163385233765426, -0.045474302456223234, -0.11706766275281577)
0.9492 -0.03027611967745266 -1260.0 -1290.0 (-3.004193925245282, -0.02338149116091829, -0.14734378243026836)
0.9475 -0.014128855849477897 -1263.0 -1277.0 (-3.190560725505886, 0.004278959642428887, -0.16147263827974623)
0.9468 0.0020184079784968693 -1274.0 -1272.0 (-3.376957396312294, 0.03464126464651926, -0.1594542303012494)
0.9469 0.0020184079784966807 -1527.0 -1525.0 (-3.6004721322384134, 0.07058679867456842, -0.15743582232275255)
0.947 0.011101243881732403 -1519.0 -1508.0 (-3.822227487579274, 0.1057903694893662, -0.14633457844101994)
0.9475 0.013119651860229462 -1265.0 -1252.0 (-4.006934282663118, 0.13301395870442126, -0.13321492658079048)
0.948 0.009082835903235723 -1259.0 -1250.0 (-4.1913941810694215, 0.15773316796340256, -0.12413209067755471)
0.9484 0.024220895741962054 -1274.0 -1250.0 (-4.377175074317069, 0.1809137224593214, -0.09991119493559264)
0.9494 0.025230099731210487 -1277.0 -1252.0 (-4.563831907666143, 0.19962513183085234, -0.07468109520438215)
0.9504 0.024220895741962054 -1275.0 -1251.0 (-4.750679466648319, 0.21360511186294268, -0.050460199462420086)
0.9513 0.03229452765594934 -1536.0 -1504.0 (-4.975888983694116, 0.2249788840728587, -0.018165671806470662)
0.9524 0.025230099731210487 -1276.0 -1251.0 (-5.163302055410174, 0.22838374295911518, 0.0070644279247398245)
0.9533 0.03834975159143976 -1536.0 -1498.0 (-5.38834792010638, 0.22679389622041443, 0.045414179516179584)
0.9546 0.037340547602191514 -1537.0 -1500.0 (-5.613389661976688, 0.21656677822422588, 0.08275472711837109)
0.9558 0.03834975159143995 -1544.0 -1506.0 (-5.8388537293070595, 0.19786585122169112, 0.12110447870981103)
0.957 0.03229452765594972 -1288.0 -1256.0 (-6.026176616908885, 0.17506865129379573, 0.15339900636576076)
0.9579 0.027248507709707548 -1288.0 -1261.0 (-6.21303226057389, 0.14617821552440124, 0.1806475140754683)
0.9587 -0.0040368159569935495 -1544.0 -1548.0 (-6.438653833524959, 0.10497101563287545, 0.17661069811847477)
0.9586 -0.0040368159569935495 -1555.0 -1559.0 (-6.666046412186362, 0.06438822974797974, 0.17257388216148123)
0.9585 -0.013119651860229462 -1285.0 -1298.0 (-6.854798308266639, 0.03148731641767719, 0.15945423030125178)
0.9582 -0.0171564678172232 -1277.0 -1294.0 (-7.043086770280418, 0.001206855085398105, 0.1422977624840286)
0.9577 -0.01513805983872633 -1542.0 -1557.0 (-7.270636338312206, -0.03139327313313072, 0.12715970264530227)
0.9573 -0.026239303720458924 -1532.0 -1558.0 (-7.497991119566388, -0.060460476912622574, 0.10092039892484335)
0.9567 -0.018165671806471634 -1271.0 -1289.0 (-7.686916745486762, -0.07959192137964066, 0.08275472711837172)
0.9562 -0.01110124388173278 -1279.0 -1290.0 (-7.876824020559458, -0.09534362022210366, 0.07165348323663893)
0.956 -0.008073631913987288 -1286.0 -1294.0 (-8.067708301460502, -0.10904459982893086, 0.06357985132265165)
0.9558 -0.008073631913987288 -1287.0 -1295.0 (-8.258845029840522, -0.1212134461268341, 0.05550621940866436)
0.9556 -0.007064427924739042 -1290.0 -1297.0 (-8.450444085768648, -0.13185932071162418, 0.04844179148392532)
0.9554 0.0 -1290.0 -1290.0 (-8.641594940769197, -0.14112626032805797, 0.04844179148392532)
0.9554 -0.0040368159569935495 -1288.0 -1292.0 (-8.832745795769746, -0.15039319994449177, 0.044404975526931775)
0.9553 -0.012110447870981216 -1275.0 -1287.0 (-9.022598641372593, -0.1588291563143384, 0.03229452765595056)
0.9551 0.004036815956993739 -1549.0 -1545.0 (-9.251981043719903, -0.16623952901263217, 0.0363313436129443)
