alpha dTheta leftEnc rightEnc est_dist_traveled
0.9411 0.0 0 0 (0.0, 0.0, 0.0)
0.9411 0.001009203989248411 -94.0 -93.0 (-0.013871004230224936, 0.0, 0.001009203989248411)
0.9411 -0.0010092039892484347 -293.0 -294.0 (-0.05741258357095389, -4.394235048716181e-05, 0.0)
0.9411 0.0 -293.0 -293.0 (-0.10088000859187267, -4.394235048716181e-05, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-0.13715231377144482, -4.394235048716181e-05, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-0.18061971665673812, -8.78098417741741e-05, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-0.216892003364773, -0.00012441599064678334, 0.0)
0.9411 0.0 -293.0 -293.0 (-0.26035942838569176, -0.00012441599064678334, 0.0)
0.9411 0.0 -244.0 -244.0 (-0.29655755707205417, -0.00012441599064678334, 0.0)
0.9411 0.0 -245.0 -245.0 (-0.3329040387448361, -0.00012441599064678334, 0.0)
0.9411 0.0 -244.0 -244.0 (-0.3691021674311985, -0.00012441599064678334, 0.0)
0.9411 0.0 -244.0 -244.0 (-0.4053002961175609, -0.00012441599064678334, 0.0)
0.9411 0.0 -244.0 -244.0 (-0.4414984248039233, -0.00012441599064678334, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-0.47777072998349546, -0.00012441599064678334, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-0.5212381328687887, -0.00016828348193379563, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-0.5575104195768236, -0.00020488963080640487, 0.0)
0.9411 0.0 -293.0 -293.0 (-0.6009778445977424, -0.00020488963080640487, 0.0)
0.9411 0.0 -244.0 -244.0 (-0.6371759732841048, -0.00020488963080640487, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-0.6734482784636769, -0.00020488963080640487, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-0.7169156813489702, -0.00024875712209341714, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-0.753187968057005, -0.0002853632709660264, 0.0)
0.9411 0.0 -293.0 -293.0 (-0.7966553930779239, -0.0002853632709660264, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-0.832927698257496, -0.0002853632709660264, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-0.8763951011427893, -0.0003292307622530387, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-0.9126673878508241, -0.00036583691112564794, 0.0)
0.9411 0.0010092039892484347 -293.0 -292.0 (-0.9560606363785331, -0.00036583691112564794, 0.0010092039892484347)
0.9411 -0.0010092039892484347 -293.0 -294.0 (-0.9996022157192621, -0.00040977926161281077, 0.0)
0.9411 0.0 -293.0 -293.0 (-1.043069640740181, -0.00040977926161281077, 0.0)
0.9411 0.0 -244.0 -244.0 (-1.0792677694265433, -0.00040977926161281077, 0.0)
0.9411 0.0 -245.0 -245.0 (-1.1156142510993252, -0.00040977926161281077, 0.0)
0.9411 0.0 -244.0 -244.0 (-1.1518123797856876, -0.00040977926161281077, 0.0)
0.9411 0.0 -244.0 -244.0 (-1.18801050847205, -0.00040977926161281077, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-1.2242828136516222, -0.00040977926161281077, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-1.2677502165369154, -0.00045364675289982304, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-1.3040225032449504, -0.0004902529017724323, 0.0)
0.9411 0.0 -293.0 -293.0 (-1.3474899282658692, -0.0004902529017724323, 0.0)
0.9411 0.0 -244.0 -244.0 (-1.3836880569522316, -0.0004902529017724323, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-1.4199603621318038, -0.0004902529017724323, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-1.463427765017097, -0.0005341203930594446, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-1.499700051725132, -0.0005707265419320538, 0.0)
0.9411 0.0 -293.0 -293.0 (-1.5431674767460508, -0.0005707265419320538, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-1.579439781925623, -0.0005707265419320538, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-1.6229071848109162, -0.0006145940332190662, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-1.6591794715189512, -0.0006512001820916754, 0.0)
0.9411 0.0010092039892484347 -293.0 -292.0 (-1.7025727200466603, -0.0006512001820916754, 0.0010092039892484347)
0.9411 -0.0010092039892484347 -293.0 -294.0 (-1.7461142993873893, -0.0006951425325788383, 0.0)
0.9411 0.0 -293.0 -293.0 (-1.789581724408308, -0.0006951425325788383, 0.0)
0.9411 0.0 -244.0 -244.0 (-1.8257798530946705, -0.0006951425325788383, 0.0)
0.9411 0.0 -245.0 -245.0 (-1.8621263347674524, -0.0006951425325788383, 0.0)
0.9411 0.0 -244.0 -244.0 (-1.8983244634538148, -0.0006951425325788383, 0.0)
0.9411 0.0 -244.0 -244.0 (-1.9345225921401772, -0.0006951425325788383, 0.0)
0.9411 0.0010092039892483874 -245.0 -244.0 (-1.9707948973197493, -0.0006951425325788383, 0.0010092039892483874)
0.9411 0.0 -293.0 -293.0 (-2.0142623002050426, -0.0007390100238658506, 0.0010092039892483874)
0.9411 -0.0010092039892483874 -244.0 -245.0 (-2.0505345869130776, -0.0007756161727384598, 0.0)
