desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
25 -25 0.0 0.0 0.0 0 0
25 -25 0.0 0.0 0.0 0.0 0.0
25 -25 0.000709857141912 0.0 0.024681351873 -7.0 16.0
25 -25 0.000157914187522 -1.36254651211e-05 0.160965338302 -67.0 60.0
25 -25 -0.000464913224141 -0.000114754010683 0.367000971329 -100.0 92.0
25 -25 -0.000612154576146 -0.000171356084187 0.600937262994 -110.0 108.0
25 -25 -0.000351934818852 7.0281073072e-06 0.847750781724 -113.0 117.0
25 -25 -9.09947768216e-05 0.000302720700846 1.10636842526 -118.0 123.0
25 -25 -5.56666559462e-05 0.000373239325987 1.36069365978 -118.0 119.0
25 -25 -3.92168753064e-05 0.000450377885302 1.61287268979 -117.0 118.0
0 0 -5.2487717236e-05 0.000765590712795 1.87041723107 -118.0 122.0
