desired_tick_rate_L desired_tick_rate_R state_odo_x state_odo_y state_odo_theta deltaleftEnc deltarightEnc pf_state_x pf_state_y pf_state_theta est_error_x est_error_y est_error_theta variance00 variance01 variance02 variance10 variance11 variance12 variance20 variance21 variance22
-220.858020123 220.858020123 -0.239649 0.271399 1.57079632679 0 0 -0.139649 0.271399 1.57079632679 -0.1 -5.55111512313e-17 0.0 6.66666673354e-05 -1.81086284968e-33 1.77678394685e-21 -1.81086284968e-33 0.0002 0.0 1.77678394685e-21 0.0 0.0002
-188.505078947 188.505078947 -0.239649 0.271399 1.34069428598 110.0 -110.0 -0.139649 0.271399 1.34069428598 -0.1 -5.55111512313e-17 0.0 0.000188600448988 -1.89997178973e-05 1.62500610086e-05 -1.89997178973e-05 0.000163426175997 2.77152441076e-06 1.62500610086e-05 2.77152441076e-06 0.000297629573186
-160.858020123 160.858020123 -0.239649 0.271399 1.14406163292 94.0 -94.0 -0.139649 0.271399 1.14406163292 -0.1 -1.11022302463e-16 0.0 1.74831505124e-05 6.91224154228e-06 -3.13807178918e-05 6.91224154228e-06 0.000294274067679 1.42087666548e-05 -3.13807178918e-05 1.42087666548e-05 7.78228625678e-05
-137.328608359 137.328608359 -0.239649 0.271399 0.976714694142 80.0 -80.0 -0.144673645437 0.270149785295 0.973304879434 -0.0949753545631 0.0012492147051 0.00340981470741 0.000271246503538 -0.000166671208102 -4.13450844758e-05 -0.000166671208102 -0.000174072212929 5.46858804659e-05 -4.13450844758e-05 5.46858804659e-05 0.000146162970006
-117.328608359 117.328608359 -0.239649 0.271399 0.834469796183 68.0 -68.0 -0.176776008621 0.270999134626 0.823530031639 -0.0628729913788 0.000399865374465 0.0109397645438 -0.000115168148786 0.000141257060431 -6.32859830381e-05 0.000141257060431 0.000241020651208 7.54657184057e-05 -6.32859830381e-05 7.54657184057e-05 0.000240226765784
-100.269784829 100.269784829 -0.239649 0.271399 0.71314326557 58.0 -58.0 -0.195659329377 0.249256253167 0.694970935263 -0.0439896706231 0.0221427468335 0.018172330307 -2.55804489355e-05 8.64088763032e-05 -3.90793384825e-07 8.64088763032e-05 0.000158076288959 0.000103365478794 -3.90793384825e-07 0.000103365478794 0.000345298443883
-85.5639024762 85.5639024762 -0.239649 0.271399 0.608551428836 50.0 -50.0 -0.207281752951 0.243895297883 0.582510023327 -0.0323672470486 0.0275037021168 0.0260414055086 1.19228159703e-05 4.61405779689e-05 -6.99993975013e-05 4.61405779689e-05 0.000113413807083 8.14481650826e-05 -6.99993975013e-05 8.14481650826e-05 0.000420135680377
-73.2109612997 73.2109612997 -0.239649 0.271399 0.520694285979 42.0 -42.0 -0.215840225986 0.252650844656 0.494790249486 -0.023808774014 0.0187481553436 0.0259040364923 2.59925753597e-05 4.33285986447e-05 1.05351543187e-05 4.33285986447e-05 0.000100238786336 9.43549140875e-05 1.05351543187e-05 9.43549140875e-05 0.000495164389468
-62.6227260056 62.6227260056 -0.239649 0.271399 0.44538816353 36.0 -36.0 -0.223101597014 0.262032146073 0.417254994827 -0.0165474029864 0.00936685392717 0.0281331687028 3.79665604133e-05 1.98758714921e-05 -7.33950683706e-05 1.98758714921e-05 8.07375846569e-05 6.79186762073e-05 -7.33950683706e-05 6.79186762073e-05 0.000564647290164
-53.5050789468 53.5050789468 -0.239649 0.271399 0.380541224754 31.0 -31.0 -0.232478587269 0.254881833782 0.344184416334 -0.00717041273104 0.016517166218 0.0363568084196 4.81087055316e-05 1.91768956524e-05 4.90225898779e-06 1.91768956524e-05 7.24146504449e-05 6.64022845581e-05 4.90225898779e-06 6.64022845581e-05 0.000627558495195
-45.8580201232 45.8580201232 -0.239649 0.271399 0.326153469652 26.0 -26.0 -0.2294824854 0.253556364593 0.290932893061 -0.0101665146003 0.0178426354069 0.0352205765906 5.78714320451e-05 8.34300900893e-06 -5.15181487509e-05 8.34300900893e-06 6.38277216999e-05 5.416593226e-05 -5.15181487509e-05 5.416593226e-05 0.000712546494597
-39.3874318879 39.3874318879 -0.239649 0.271399 0.280133061489 22.0 -22.0 -0.219205448989 0.264837541551 0.25146144018 -0.0204435510115 0.00656145844895 0.0286716213084 6.16016129865e-05 4.13512133171e-06 -8.12323420252e-06 4.13512133171e-06 6.10466178773e-05 5.09425553738e-05 -8.12323420252e-06 5.09425553738e-05 0.000789080332148
-33.7991965938 33.7991965938 -0.239649 0.271399 0.24038816353 19.0 -19.0 -0.233424217512 0.255942737535 0.207168815366 -0.00622478248757 0.0154562624646 0.0332193481631 6.26143105212e-05 -3.47401057482e-07 -3.30690337043e-05 -3.47401057482e-07 6.08918121301e-05 4.68347698476e-05 -3.30690337043e-05 4.68347698476e-05 0.000880245841864
