desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
51.2 51.2 0.0 0.0 0.0 0 0
100.0 100.0 -0.000236619047304 0.0 -0.00321930676604 0.0 -3.0
100 100 -0.0134872170319 4.26578871137e-05 -0.0118041248088 -80.0 -88.0
100 100 -0.062148477398 0.000617088157944 4.14598910758e-16 -314.0 -303.0
100 100 -0.135106016983 0.000617088157944 -0.00107310225535 -462.0 -463.0
100 100 -0.204277611985 0.000691316381039 -0.00429240902139 -437.0 -440.0
100 100 -0.274158460181 0.000991275406486 -0.0107310225535 -440.0 -446.0
100 100 -0.343404980798 0.0017343899056 -0.0107310225535 -439.0 -439.0
100 100 -0.412966975312 0.00248088989219 -0.0128772270642 -440.0 -442.0
100 100 -0.482684940432 0.00337871358663 -0.0171696360855 -440.0 -444.0
100 100 -0.552161825297 0.00457172365013 -0.0182427383409 -440.0 -441.0
100 100 -0.62124309048 0.00583209491434 -0.0160965338302 -439.0 -437.0
100 100 -0.689695999189 0.00693404464794 -0.0118041248088 -436.0 -432.0
100 100 -0.758862814977 0.00775053629708 -0.00858481804277 -440.0 -437.0
100 100 -0.828268511206 0.00834638620828 -0.0107310225535 -439.0 -441.0
100 100 -0.896805215552 0.00908188336059 -0.0139503293195 -433.0 -436.0
100 100 -0.977090132778 0.010201957056 -0.00965792029812 -511.0 -507.0
100 100 -1.04665288831 0.0108738094939 -0.00965792029812 -441.0 -441.0
100 100 -1.10485845927 0.0114359717379 -0.00321930676604 -372.0 -366.0
100 100 -1.17363537262 0.0116573864853 -0.00965792029812 -433.0 -439.0
100 100 -1.25321453399 0.0124259795804 -0.00858481804277 -505.0 -504.0
100 100 -1.32120056825 0.0130096416525 8.91647866652e-16 -435.0 -427.0
100 100 -1.38989896499 0.0130096416525 -0.00536551127673 -433.0 -438.0
100 100 -1.47019053928 0.0134404511339 -0.00321930676604 -510.0 -508.0
100 100 -1.53817872656 0.0136593267214 0.0139503293195 -439.0 -423.0
0 0 -1.60560859319 0.0127185968494 0.0150234315749 -428.0 -427.0
