desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
-25 25 0.0 0.0 0.0 0 0
-25 25 0.0 0.0 0.0 0.0 0.0
-25 25 -7.8873015768e-05 0.0 -0.00321930676604 1.0 -2.0
-25 25 -0.000552108658073 1.52349596835e-06 -0.125552963876 54.0 -60.0
-25 25 -0.00172589124907 0.000149674661138 -0.30905344954 78.0 -93.0
-25 25 -0.00232698054405 0.000341592942989 -0.523673900609 96.0 -104.0
-25 25 -0.00239528361652 0.000381034582253 -0.754390885509 107.0 -108.0
-25 25 -0.00228033584579 0.000273003010623 -0.986180972664 109.0 -107.0
-25 25 -0.00197563750736 -0.000187415929864 -1.22119036658 113.0 -106.0
-25 25 -0.00186757275851 -0.000483823169854 -1.50663556651 135.0 -131.0
-25 25 -0.00187768692116 -0.000326401715855 -1.74915667622 112.0 -114.0
-25 25 -0.00189168026982 -0.000404023483483 -1.97987366111 108.0 -107.0
-25 25 -0.00217403514956 -0.0010553090459 -2.2084444415 111.0 -102.0
-25 25 -0.00208012777688 -0.00092856041347 -2.48530482338 128.0 -130.0
-25 25 -0.00220510408589 -0.00102481389472 -2.73211834211 116.0 -114.0
-25 25 -0.00242216189345 -0.00111901836238 -2.97142014506 113.0 -110.0
-25 25 -0.00257762937297 -0.00114573302641 3.07568266595 111.0 -109.0
-25 25 -0.00265633113357 -0.00114053826994 2.84281947654 109.0 -108.0
-25 25 -0.00258095232483 -0.0011637543809 2.5648859924 129.0 -130.0
-25 25 -0.00277930130284 -0.0010347340086 2.32558418946 113.0 -110.0
-25 25 -0.00294141709497 -0.000862376695184 2.08842859103 112.0 -109.0
-25 25 -0.00305850187381 -0.000656756345726 1.8512729926 112.0 -109.0
-25 25 -0.0030148356081 -0.000808338230212 1.61519049642 109.0 -111.0
-25 25 -0.00297983208807 -0.00159629128416 1.37696179573 106.0 -116.0
-25 25 -0.00301021760554 -0.00175108317927 1.14302550407 108.0 -110.0
-25 25 -0.00307565752493 -0.00189461515277 0.917674030446 104.0 -106.0
-25 25 -0.00355494443949 -0.00252101703268 0.645106057588 122.0 -132.0
-25 25 -0.0034919220604 -0.00247359201449 0.407950459156 111.0 -110.0
-25 25 -0.00363672279985 -0.00253617441074 0.206207235151 93.0 -95.0
-25 25 -0.0040227330643 -0.00261692025369 -0.0245097497485 105.0 -110.0
-25 25 -0.00418043171699 -0.00261305432502 -0.290639109075 123.0 -125.0
-25 25 -0.0043315620259 -0.00256784989832 -0.520282991719 106.0 -108.0
-25 25 -0.00385250706817 -0.00284231852253 -0.75743859015 114.0 -107.0
-25 25 -0.00356596209548 -0.00311327201307 -0.992447984071 112.0 -107.0
-25 25 -0.00317792462305 -0.00370768271444 -1.2682352637 133.0 -124.0
-25 25 -0.00306041727273 -0.00408413435547 -1.50109845311 111.0 -106.0
-25 25 -0.00304943160914 -0.00424149739325 -1.73503474477 110.0 -108.0
-25 25 -0.00313970235261 -0.00478617883324 -1.95716691163 107.0 -100.0
-25 25 -0.00331803220925 -0.00522453115321 -2.18251838525 108.0 -102.0
-25 25 -0.00327273716426 -0.00515996094711 -2.41323537015 107.0 -108.0
-25 25 -0.00344931859431 -0.00531746514423 -2.64824476407 111.0 -108.0
-25 25 -0.00324091582102 -0.00520540775878 -2.87681554446 105.0 -108.0
-25 25 -0.00293641838688 -0.00512284533109 -3.06782774591 87.0 -91.0
-25 25 -0.00309373544427 -0.00513447090288 2.98571367862 108.0 -106.0
0 0 -0.00340540230896 -0.0050854912406 2.75177738696 111.0 -107.0
