desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
-25 25 0.0 0.0 0.0 0 0
-25 25 0.0 0.0 0.0 0.0 0.0
-25 25 -0.000315492063072 0.0 -0.00429240902139 0.0 -4.0
-25 25 -0.00149857640048 5.0783130719e-06 -0.127699168386 50.0 -65.0
-25 25 -0.00204619196558 7.5390979515e-05 -0.319784472093 86.0 -93.0
-25 25 -0.00242056399448 0.000199364361253 -0.535478025418 98.0 -103.0
-25 25 -0.00228489849305 0.000118874099817 -0.762975703552 107.0 -105.0
-25 25 -0.00239891460804 0.000227888484132 -0.990473381685 105.0 -107.0
-25 25 -0.00231242339916 9.59677456126e-05 -1.26733376356 130.0 -128.0
-25 25 -0.00217100739069 -0.000355646920597 -1.54634034995 133.0 -127.0
-25 25 -0.00216329249319 -0.00067104464129 -1.82749314086 133.0 -129.0
-25 25 -0.00234351598586 -0.00135764252551 -2.07323355733 119.0 -110.0
-25 25 -0.00245746296025 -0.00156501817638 -2.31468156478 114.0 -111.0
-25 25 -0.00240405394451 -0.00150698000227 -2.55183716321 110.0 -111.0
-25 25 -0.0027973510937 -0.0017701750756 -2.77933484135 109.0 -103.0
-25 25 -0.0027973510937 -0.0017701750756 -3.00897872399 107.0 -107.0
-25 25 -0.00271917061045 -0.00175974604615 3.03275857573 112.0 -113.0
0 0 -0.00303279603801 -0.00172547750299 2.77950644347 120.0 -116.0
