desired_tick_rate_L desired_tick_rate_R state_odo_x state_odo_y state_odo_theta deltaleftEnc deltarightEnc pf_state_x pf_state_y pf_state_theta est_error_x est_error_y est_error_theta variance00 variance01 variance02 variance10 variance11 variance12 variance20 variance21 variance22
-220.858020123 220.858020123 -0.239649 0.271399 1.57079632679 0 0 -0.239440844614 0.246751956798 1.96810316177 -0.000208155386063 0.0246470432021 -0.397306834973 6.04390103066e-05 5.3224846075e-06 -1.12695862983e-05 5.3224846075e-06 4.46111904185e-05 -6.88640626546e-05 -1.12695862983e-05 -6.88640626546e-05 0.000145809462805
-188.505078947 188.505078947 -0.239649 0.271399 1.34069428598 110.0 -110.0 -0.238821186479 0.247186904458 1.73787551657 -0.000827813520839 0.0242120955419 -0.397181230589 2.95019678545e-05 1.45166929667e-06 -3.87063214522e-05 1.45166929667e-06 6.35410622167e-05 -7.10301562989e-05 -3.87063214522e-05 -7.10301562989e-05 0.000203556910789
-160.858020123 160.858020123 -0.239649 0.271399 1.14406163292 94.0 -94.0 -0.242007393664 0.281492456015 1.55664529515 0.00235839366426 -0.0100934560146 -0.412583662237 7.72541719825e-05 -2.09626053054e-06 -6.05623160902e-05 -2.09626053054e-06 2.18584300366e-05 -1.74441628205e-05 -6.05623160902e-05 -1.74441628205e-05 0.000279246938884
-137.328608359 137.328608359 -0.239649 0.271399 0.976714694142 80.0 -80.0 -0.262226015042 0.237332765565 1.38503481325 0.0225770150425 0.0340662344354 -0.408320119105 -1.31820867277e-05 6.20396856457e-06 1.68942771559e-05 6.20396856457e-06 0.000109728135025 6.83207942032e-05 1.68942771559e-05 6.83207942032e-05 0.000349881228252
-117.328608359 117.328608359 -0.239649 0.271399 0.834469796183 68.0 -68.0 -0.291910937385 0.0948558792057 1.20071573318 0.0522619373852 0.176543120794 -0.366245936997 0.000122588554888 -3.39169387128e-05 -7.49000436723e-05 -3.39169387128e-05 -1.29905629613e-05 3.33378780124e-05 -7.49000436723e-05 3.33378780124e-05 0.000357628609452
-100.269784829 100.269784829 -0.239649 0.271399 0.71314326557 58.0 -58.0 -0.262977097426 0.080450406947 0.968887569294 0.0233280974259 0.190948593053 -0.255744303723 -6.61615251906e-05 4.5039450195e-05 2.760428486e-06 4.5039450195e-05 0.000228229185986 6.42777446814e-05 2.760428486e-06 6.42777446814e-05 0.00020454794864
-85.5639024762 85.5639024762 -0.239649 0.271399 0.608551428836 50.0 -50.0 -0.271280895363 0.084573386185 0.856341750788 0.0316318953628 0.186825613815 -0.247790321952 8.14318197226e-05 -4.80971458184e-05 -5.08793511023e-05 -4.80971458184e-05 9.16027970988e-06 -8.54965063691e-05 -5.08793511023e-05 -8.54965063691e-05 0.00013483499396
-73.2109612997 73.2109612997 -0.239649 0.271399 0.520694285979 42.0 -42.0 -0.290543076873 0.0802365051584 0.791298645542 0.0508940768732 0.191162494842 -0.270604359563 -5.06640014153e-05 7.33133477918e-05 4.65513458738e-05 7.33133477918e-05 0.000116374745129 -6.20532773268e-06 4.65513458738e-05 -6.20532773268e-06 9.815635944e-05
-62.6227260056 62.6227260056 -0.239649 0.271399 0.44538816353 36.0 -36.0 -0.297981229694 0.0726447326928 0.746169577999 0.0583322296944 0.198754267307 -0.300781414469 -3.35265227018e-05 6.28837835876e-05 5.38657491279e-05 6.28837835876e-05 0.000108873279999 -3.29554273226e-05 5.38657491279e-05 -3.29554273226e-05 0.000117287398449
-53.5050789468 53.5050789468 -0.239649 0.271399 0.380541224754 31.0 -31.0 -0.309285660385 0.0672036413844 0.710525998936 0.069636660385 0.204195358616 -0.329984774182 -2.94851048644e-05 6.30045833436e-05 6.99969697203e-05 6.30045833436e-05 0.000102880766951 -2.07801991914e-05 6.99969697203e-05 -2.07801991914e-05 0.000120999936013
