desired_tick_rate_L desired_tick_rate_R state_odo_x state_odo_y state_odo_theta deltaleftEnc deltarightEnc pf_state_x pf_state_y pf_state_theta est_error_x est_error_y est_error_theta variance00 variance01 variance02 variance10 variance11 variance12 variance20 variance21 variance22
-220.858020123 220.858020123 -0.239649 0.271399 1.57079632679 0 0 -0.179248567666 0.272385761569 1.57079632679 -0.0604004323343 -0.000986761568727 0.0 4.00000000696e-05 1.91023566783e-22 -5.73732444852e-22 1.91023566783e-22 6.66666666667e-05 7.6971853899e-38 -5.73732444852e-22 7.6971853899e-38 0.0002
-188.505078947 188.505078947 -0.239649 0.271399 1.34069428598 110.0 -110.0 -0.202489427741 0.263246838616 1.32153301274 -0.0371595722586 0.00815216138434 0.0191612732366 6.09132726781e-05 -6.0159433698e-06 -6.25064485284e-06 -6.0159433698e-06 3.77567437608e-05 2.76599310402e-05 -6.25064485284e-06 2.76599310402e-05 0.000271622873746
-160.858020123 160.858020123 -0.239649 0.271399 1.14406163292 94.0 -94.0 -0.195774230218 0.263411309012 1.13304941588 -0.043874769782 0.00798769098768 0.0110122170332 8.54958577996e-06 5.84329021413e-06 -6.59013268083e-05 5.84329021413e-06 0.000160627501099 -5.12445695525e-06 -6.59013268083e-05 -5.12445695525e-06 9.91834797287e-05
-137.328608359 137.328608359 -0.239649 0.271399 0.976714694142 80.0 -80.0 -0.179053929937 0.277331239281 0.996693178197 -0.0605950700627 -0.00593223928118 -0.0199784840551 0.000112449639514 -6.35107670862e-05 3.631268219e-05 -6.35107670862e-05 0.000158784004351 3.19838244806e-05 3.631268219e-05 3.19838244806e-05 0.000105848425829
-117.328608359 117.328608359 -0.239649 0.271399 0.834469796183 68.0 -68.0 -0.176732728697 0.277081629858 0.853819338939 -0.062916271303 -0.00568262985778 -0.0193495427564 3.901356137e-05 -9.41904823942e-06 -4.73868521435e-05 -9.41904823942e-06 6.27238143021e-05 6.18868295064e-05 -4.73868521435e-05 6.18868295064e-05 0.000186771191281
-100.269784829 100.269784829 -0.239649 0.271399 0.71314326557 58.0 -58.0 -0.200772744575 0.25447383785 0.751281229424 -0.0388762554251 0.0169251621497 -0.0381379638538 6.07515625787e-05 -2.27113137621e-05 -5.34594688251e-05 -2.27113137621e-05 4.19067976053e-05 4.60517793856e-05 -5.34594688251e-05 4.60517793856e-05 0.000177248788066
-85.5639024762 85.5639024762 -0.239649 0.271399 0.608551428836 50.0 -50.0 -0.200866809948 0.258616115408 0.641836040016 -0.0387821900524 0.0127828845916 -0.0332846111801 4.15349878895e-05 3.0703793971e-05 2.08928368558e-05 3.0703793971e-05 3.29317609846e-05 -1.93916026312e-06 2.08928368558e-05 -1.93916026312e-06 0.000122163860864
-73.2109612997 73.2109612997 -0.239649 0.271399 0.520694285979 42.0 -42.0 -0.220415293774 0.253963758683 0.554623591465 -0.019233706226 0.0174352413171 -0.0339293054861 4.07294276714e-05 3.30734647352e-05 -8.51200254151e-07 3.30734647352e-05 3.47818780315e-05 -1.48814893055e-05 -8.51200254151e-07 -1.48814893055e-05 0.00013774850439
-62.6227260056 62.6227260056 -0.239649 0.271399 0.44538816353 36.0 -36.0 -0.233151517191 0.258848804543 0.471971548501 -0.00649748280868 0.0125501954569 -0.0265833849715 4.87471372023e-05 3.06466884253e-05 -1.50533636338e-05 3.06466884253e-05 3.04025939747e-05 -1.31249024497e-05 -1.50533636338e-05 -1.31249024497e-05 0.00016927933799
-53.5050789468 53.5050789468 -0.239649 0.271399 0.380541224754 31.0 -31.0 -0.240126823685 0.263258645205 0.401415591818 0.000477823684843 0.00814035479483 -0.0208743670641 6.05893443218e-05 2.3225217976e-05 -5.82250332053e-06 2.3225217976e-05 2.21495117462e-05 -1.39097801489e-05 -5.82250332053e-06 -1.39097801489e-05 0.000206988312343
-45.8580201232 45.8580201232 -0.239649 0.271399 0.326153469652 26.0 -26.0 -0.241513537829 0.264864461382 0.345206502436 0.00186453782943 0.0065345386183 -0.0190530327836 6.98941642481e-05 1.18714868326e-05 -1.24612728832e-05 1.18714868326e-05 1.69832175345e-05 -1.31848680851e-05 -1.24612728832e-05 -1.31848680851e-05 0.000251421556484
-39.3874318879 39.3874318879 -0.239649 0.271399 0.280133061489 22.0 -22.0 -0.234608262557 0.267547901306 0.29792265664 -0.00504073744318 0.00385109869369 -0.0177895951517 7.21813489992e-05 6.80604634414e-07 -1.03058750303e-05 6.80604634414e-07 1.82552358861e-05 -1.38647207704e-05 -1.03058750303e-05 -1.38647207704e-05 0.000296202642139
-33.7991965938 33.7991965938 -0.239649 0.271399 0.24038816353 19.0 -19.0 -0.240404912612 0.26692938249 0.257776394376 0.000755912612267 0.00446961751025 -0.0173882308464 6.94420073681e-05 -5.82191808374e-06 -1.19606302828e-05 -5.82191808374e-06 2.42253360881e-05 -1.26844590938e-05 -1.19606302828e-05 -1.26844590938e-05 0.000343755748668
-29.0933142409 29.0933142409 -0.239649 0.271399 0.206918775774 16.0 -16.0 -0.23810868495 0.268319958348 0.223461015223 -0.0015403150497 0.00307904165169 -0.0165422394489 6.78373761025e-05 -2.94965223417e-06 -1.05133301967e-05 -2.94965223417e-06 2.67357682553e-05 -1.31178853386e-05 -1.05133301967e-05 -1.31178853386e-05 0.000393584347642
-24.9756671821 24.9756671821 -0.239649 0.271399 0.177633061489 14.0 -14.0 -0.245982485301 0.276420530847 0.185654577893 0.00633348530087 -0.00502153084702 -0.00802151640431 6.58841322699e-05 -3.50578035593e-06 -1.08761639478e-05 -3.50578035593e-06 2.99303646483e-05 -1.22925093508e-05 -1.08761639478e-05 -1.22925093508e-05 0.00044681304571
-21.4462554174 21.4462554174 -0.239649 0.271399 0.152531020672 12.0 -12.0 -0.243454768349 0.270577395774 0.165690950729 0.00380576834883 0.000821604225988 -0.0131599300564 6.45352343523e-05 -2.64794303213e-06 -9.27880304554e-06 -2.64794303213e-06 3.20694561805e-05 -1.1869907388e-05 -9.27880304554e-06 -1.1869907388e-05 0.000506627591744
-18.5050789468 18.5050789468 -0.239649 0.271399 0.131612653326 10.0 -10.0 -0.241505909958 0.27429022263 0.142060702008 0.00185690995835 -0.00289122262987 -0.0104480486825 6.3750117009e-05 -2.37782282171e-06 -9.99002614922e-06 -2.37782282171e-06 3.33004874981e-05 -1.15352627887e-05 -9.99002614922e-06 -1.15352627887e-05 0.000566998078115
-15.8580201232 15.8580201232 -0.239649 0.271399 0.112786122713 9.0 -9.0 -0.244044900169 0.27505472136 0.122225874045 0.00439590016928 -0.00365572135984 -0.00943975133144 6.31824297045e-05 -2.01588329623e-06 -9.05260998856e-06 -2.01588329623e-06 3.42425668015e-05 -1.09975338369e-05 -9.05260998856e-06 -1.09975338369e-05 0.00063146655491
-13.7991965938 13.7991965938 -0.239649 0.271399 0.0981432655704 7.0 -7.0 -0.248408187109 0.276917782491 0.105516236982 0.00875918710925 -0.00551878249077 -0.0073729714116 6.28039242283e-05 -1.77044011185e-06 -8.77981594804e-06 -1.77044011185e-06 3.4886723808e-05 -1.05660049236e-05 -8.77981594804e-06 -1.05660049236e-05 0.000698890410649
-12.0344907115 12.0344907115 -0.239649 0.271399 0.0855922451622 6.0 -6.0 -0.233534112054 0.276407892473 0.0955870494913 -0.00611488794582 -0.00500889247267 -0.00999480432903 6.25332461207e-05 -1.53348946691e-06 -8.05125818968e-06 -1.53348946691e-06 3.53475476393e-05 -1.00353629575e-05 -8.05125818968e-06 -1.00353629575e-05 0.000769639052384
-10.2697848291 10.2697848291 -0.239649 0.271399 0.0730412247541 6.0 -6.0 -0.240339847335 0.273277083402 0.0841250044868 0.000690847335283 -0.00187808340214 -0.0110837797327 6.23864567093e-05 -1.3558566589e-06 -8.68053003736e-06 -1.3558566589e-06 3.56339384096e-05 -9.77689406475e-06 -8.68053003736e-06 -9.77689406475e-06 0.000841894179353
-8.79919659383 8.79919659383 -0.239649 0.271399 0.0625820410806 5.0 -5.0 -0.247868733453 0.27095687866 0.0740459396127 0.00821973345337 0.000442121340362 -0.0114638985321 6.2250041042e-05 -1.21982496364e-06 -7.72164210823e-06 -1.21982496364e-06 3.58485777775e-05 -9.23365544359e-06 -7.72164210823e-06 -9.23365544359e-06 0.00091609671289
-7.6227260056 7.6227260056 -0.239649 0.271399 0.0542146941418 4.0 -4.0 -0.236604057187 0.26669130361 0.0699924255437 -0.00304494281279 0.00470769639004 -0.0157777314019 6.21541849107e-05 -1.09444695593e-06 -7.37458532647e-06 -1.09444695593e-06 3.60148171798e-05 -8.79058036913e-06 -7.37458532647e-06 -8.79058036913e-06 0.000992458147138
0 0 -0.239649 0.271399 0.0479391839378 3.0 -3.0 -0.238299013919 0.264172584557 0.0651610014523 -0.00134998608086 0.00722641544268 -0.0172218175146 6.21254741533e-05 -1.06285692188e-06 -8.40624150956e-06 -1.06285692188e-06 3.60829428509e-05 -9.15627200998e-06 -8.40624150956e-06 -9.15627200998e-06 0.00106703521495
214.117647059 -214.117647059 -0.239649 0.271399 0.0479391839378 0.0 0.0 -0.233338798484 0.263830185508 0.0662299150332 -0.00631020151604 0.00756881449195 -0.0182907310955 6.21172428598e-05 -1.10414529911e-06 -8.92100788677e-06 -1.10414529911e-06 3.60944088503e-05 -9.9898460025e-06 -8.92100788677e-06 -9.9898460025e-06 0.00113687361576
182.647058824 -182.647058824 -0.239649 0.271399 0.27176571455 -107.0 107.0 -0.251734592447 0.26889443515 0.27040889306 0.0120855924469 0.00250456484992 0.00135682149037 6.36987198035e-05 -3.75667049288e-06 -3.61691695789e-05 -3.75667049288e-06 3.26687196018e-05 -3.96300791808e-05 -3.61691695789e-05 -3.96300791808e-05 0.000786941176782
155.882352941 -155.882352941 -0.239649 0.271399 0.462122857407 -91.0 91.0 -0.250068523212 0.27248693191 0.453998931914 0.0104195232124 -0.00108793191048 0.00812392549342 6.85777811504e-05 8.84533029232e-07 -7.65616021658e-06 8.84533029232e-07 1.92412007406e-05 -3.5337309185e-05 -7.65616021658e-06 -3.5337309185e-05 0.000380958840384
133.235294118 -133.235294118 -0.239649 0.271399 0.623194285979 -77.0 77.0 -0.260560180622 0.286485521102 0.591228501507 0.0209111806223 -0.0150865211018 0.0319657844718 7.5920838635e-05 3.7135709697e-06 -2.05141490952e-05 3.7135709697e-06 1.08496214848e-06 -2.20533950188e-05 -2.05141490952e-05 -2.20533950188e-05 0.000179193951931
113.823529412 -113.823529412 -0.239649 0.271399 0.761255510468 -66.0 66.0 -0.256230024386 0.293175503524 0.721574853713 0.0165810243855 -0.0217765035243 0.0396806567555 8.23956704567e-05 2.46098758366e-05 4.67567887853e-06 2.46098758366e-05 -1.63950276524e-05 -1.17901326267e-05 4.67567887853e-06 -1.17901326267e-05 0.000100140784382
97.3529411765 -97.3529411765 -0.239649 0.271399 0.878398367611 -56.0 56.0 -0.261259670767 0.294604217487 0.841221195136 0.0216106707672 -0.0232052174867 0.0371771724757 4.0670404918e-05 5.16892840833e-05 -4.54525654424e-05 5.16892840833e-05 4.07898413691e-05 3.21536489407e-05 -4.54525654424e-05 3.21536489407e-05 0.000142668915514
83.2352941176 -83.2352941176 -0.239649 0.271399 0.978806530877 -48.0 48.0 -0.244109318037 0.285645624921 0.912703239001 0.00446031803654 -0.0142466249206 0.066103291875 -5.62490630412e-05 4.68374972636e-05 4.01185464914e-05 4.68374972636e-05 0.000212151503966 6.13296079434e-05 4.01185464914e-05 6.13296079434e-05 0.00012729809984
71.1764705882 -71.1764705882 -0.239649 0.271399 1.064571837 -41.0 41.0 -0.238386135459 0.281188568637 0.983845362263 -0.00126286454143 -0.00978956863651 0.0807264747356 4.08249855447e-05 -2.47789683089e-05 3.98616859609e-06 -2.47789683089e-05 0.000262915123963 5.47631213173e-05 3.98616859609e-06 5.47631213173e-05 0.000126616095774
