desired_tick_rate_L desired_tick_rate_R state_odo_x state_odo_y state_odo_theta deltaleftEnc deltarightEnc pf_state_x pf_state_y pf_state_theta est_error_x est_error_y est_error_theta variance00 variance01 variance02 variance10 variance11 variance12 variance20 variance21 variance22
-220.858020123 220.858020123 -0.239649 0.271399 1.57079632679 0 0 -0.139649 0.271399 1.57079632679 -0.1 -5.55111512313e-17 0.0 6.66666673354e-05 -1.81086284968e-33 1.77678394685e-21 -1.81086284968e-33 0.0002 0.0 1.77678394685e-21 0.0 0.0002
-188.505078947 188.505078947 -0.239649 0.271399 1.34069428598 110.0 -110.0 -0.139649 0.271399 1.34069428598 -0.1 -5.55111512313e-17 0.0 0.000188600448988 -1.89997178973e-05 1.62500610086e-05 -1.89997178973e-05 0.000163426175997 2.77152441076e-06 1.62500610086e-05 2.77152441076e-06 0.000297629573186
-160.858020123 160.858020123 -0.239649 0.271399 1.14406163292 94.0 -94.0 -0.139649 0.271399 1.14406163292 -0.1 -1.11022302463e-16 0.0 1.74831505124e-05 6.91224154228e-06 -3.13807178918e-05 6.91224154228e-06 0.000294274067679 1.42087666548e-05 -3.13807178918e-05 1.42087666548e-05 7.78228625678e-05
-137.328608359 137.328608359 -0.239649 0.271399 0.976714694142 80.0 -80.0 -0.14512351227 0.270037940535 0.972999591716 -0.0945254877302 0.0013610594651 0.0037151024262 0.000271246503538 -0.000166671208102 -4.13450844758e-05 -0.000166671208102 -0.000174072212929 5.46858804659e-05 -4.13450844758e-05 5.46858804659e-05 0.000146162970006
-117.328608359 117.328608359 -0.239649 0.271399 0.834469796183 68.0 -68.0 -0.181158609162 0.271000164224 0.82233025531 -0.0584903908378 0.000398835775555 0.0121395408722 -0.000115274885409 0.000141423343294 -6.31282591523e-05 0.000141423343294 0.000241066840699 7.54745429833e-05 -6.31282591523e-05 7.54745429833e-05 0.000240290798377
-100.269784829 100.269784829 -0.239649 0.271399 0.71314326557 58.0 -58.0 -0.192263300427 0.2458227264 0.6944592773 -0.0473856995733 0.0255762735996 0.0186839882701 -2.63821252245e-05 8.72945331885e-05 6.33274853513e-07 8.72945331885e-05 0.000158343346189 0.000103056800815 6.33274853513e-07 0.000103056800815 0.000345530884201
-85.5639024762 85.5639024762 -0.239649 0.271399 0.608551428836 50.0 -50.0 -0.204648891187 0.244837098781 0.582814361998 -0.0350001088134 0.026561901219 0.0257370668376 1.13225022205e-05 4.71912340664e-05 -7.1514349806e-05 4.71912340664e-05 0.000114535090007 8.17321645631e-05 -7.1514349806e-05 8.17321645631e-05 0.000419829057398
-73.2109612997 73.2109612997 -0.239649 0.271399 0.520694285979 42.0 -42.0 -0.217455409087 0.255171889541 0.494018576413 -0.0221935909131 0.0162271104594 0.0266757095656 2.5129545854e-05 4.5387194675e-05 1.1645346891e-05 4.5387194675e-05 0.000101444392207 9.43060935943e-05 1.1645346891e-05 9.43060935943e-05 0.000493476261745
-62.6227260056 62.6227260056 -0.239649 0.271399 0.44538816353 36.0 -36.0 -0.225458896276 0.259914394879 0.41478250859 -0.0141901037236 0.0114846051215 0.0306056549398 3.66887968543e-05 2.19460221604e-05 -7.08922181508e-05 2.19460221604e-05 8.16953196822e-05 6.7904667646e-05 -7.08922181508e-05 6.7904667646e-05 0.000563678277641
-53.5050789468 53.5050789468 -0.239649 0.271399 0.380541224754 31.0 -31.0 -0.232136792188 0.259146234581 0.345716426744 -0.00751220781218 0.0122527654185 0.0348247980096 4.7712913168e-05 2.04968617111e-05 4.95128431109e-06 2.04968617111e-05 7.26576370063e-05 6.67450477741e-05 4.95128431109e-06 6.67450477741e-05 0.000628168816742
-45.8580201232 45.8580201232 -0.239649 0.271399 0.326153469652 26.0 -26.0 -0.232472004457 0.263302536829 0.291577855056 -0.00717699554308 0.00809646317062 0.0345756145959 5.78485858789e-05 9.12721008329e-06 -5.18263780118e-05 9.12721008329e-06 6.36533011137e-05 5.37752695545e-05 -5.18263780118e-05 5.37752695545e-05 0.000712709156124
-39.3874318879 39.3874318879 -0.239649 0.271399 0.280133061489 22.0 -22.0 -0.226538721232 0.272884834786 0.249882266091 -0.0131102787684 -0.00148583478579 0.0302507953981 6.17229367585e-05 4.54386719607e-06 -7.57417815884e-06 4.54386719607e-06 6.06478811074e-05 4.96165465693e-05 -7.57417815884e-06 4.96165465693e-05 0.000788858425811
-33.7991965938 33.7991965938 -0.239649 0.271399 0.24038816353 19.0 -19.0 -0.228072875311 0.269749283322 0.209577181592 -0.0115761246888 0.00164971667779 0.0308109819375 6.2675714083e-05 -1.58816344775e-07 -3.23261036193e-05 -1.58816344775e-07 6.0583621685e-05 4.51091625358e-05 -3.23261036193e-05 4.51091625358e-05 0.000880478185864
