desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
51.2 51.2 0.0 0.0 0.0 0 0
100.0 100.0 -0.000709857141912 0.0 0.00107310225535 -5.0 -4.0
100 100 -0.0175886727979 -1.81127021005e-05 -0.00321930676604 -105.0 -109.0
100 100 -0.0671206700258 0.000141346542586 -0.0139503293195 -309.0 -319.0
100 100 -0.128320174709 0.000995155174878 -0.0225351473623 -384.0 -392.0
100 100 -0.197395393477 0.0025520389634 -0.0225351473623 -438.0 -438.0
100 100 -0.266943730181 0.0041195863395 -0.0203889428516 -442.0 -440.0
100 100 -0.33602213125 0.00552821711008 -0.0160965338302 -440.0 -436.0
100 100 -0.405579119133 0.00664794022648 -0.0203889428516 -439.0 -443.0
100 100 -0.475446086424 0.008072651257 -0.0139503293195 -446.0 -440.0
100 100 -0.555967599674 0.00919602575902 -0.0171696360855 -509.0 -512.0
100 100 -0.625286761759 0.0103863275136 -0.0182427383409 -439.0 -440.0
100 100 -0.693816007699 0.011636627318 -0.0107310225535 -438.0 -431.0
100 100 -0.761958369673 0.012367892611 -0.0150234315749 -430.0 -434.0
100 100 -0.830570149703 0.013398754551 -0.0236082496176 -431.0 -439.0
100 100 -0.899012849709 0.0150148671549 -0.0171696360855 -437.0 -431.0
100 100 -0.967701120671 0.016194335674 -0.00751171578743 -440.0 -431.0
100 100 -1.04878029335 0.0168033908309 -0.0118041248088 -512.0 -516.0
100 100 -1.1170795664 0.0176096414218 -0.00965792029812 -434.0 -432.0
100 100 -1.18538041254 0.0182693060603 -0.00321930676604 -436.0 -430.0
100 100 -1.25328972721 0.0184879277318 -0.0107310225535 -427.0 -434.0
100 100 -1.32166869461 0.0192217321404 -0.0118041248088 -433.0 -434.0
100 100 -1.39044117279 0.020033568763 -0.00536551127674 -439.0 -433.0
100 100 -1.47041725956 0.0204626854764 -0.00321930676604 -508.0 -506.0
100 100 -1.53864206466 0.0206823228118 -0.00858481804278 -430.0 -435.0
100 100 -1.60710131958 0.0212700474969 -1.7763568394e-15 -438.0 -430.0
100 100 -1.68660531947 0.0212700474969 0.00429240902139 -506.0 -502.0
100 100 -1.75396225441 0.020980922206 -0.00429240902139 -423.0 -431.0
100 100 -1.832676799 0.0213187993024 -0.0021462045107 -500.0 -498.0
100 100 -1.91162850595 0.0214882460722 -0.00965792029812 -497.0 -504.0
100 100 -1.99089218997 0.0222537922174 -0.00429240902139 -505.0 -500.0
100 100 -2.05998431528 0.0225503657008 -0.00429240902139 -438.0 -438.0
100 100 -2.12757786709 0.0228405066543 -0.00751171578743 -427.0 -430.0
100 100 -2.19446029747 0.0233429179122 -0.00751171578743 -424.0 -424.0
100 100 -2.26189482338 0.0238494764328 -0.00643861353208 -428.0 -427.0
100 100 -2.32988195372 0.0242872253393 -0.00429240902139 -432.0 -430.0
100 100 -2.39716001637 0.024576012076 -0.00751171578743 -425.0 -428.0
100 100 -2.47658290244 0.0251726254447 -0.00429240902139 -505.0 -502.0
100 100 -2.55537631931 0.0255108410953 0.00107310225534 -502.0 -497.0
0 0 -2.63251408432 0.0254280643539 -0.00107310225535 -488.0 -490.0
