desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
51.2 51.2 0.0 0.0 0.0 0 0
100.0 100.0 0.0 0.0 0.0 0.0 0.0
100 100 -0.00567885713529492 0.0 -0.015023431574854307 -29.0 -43.0
100 100 -0.03714563901139238 0.0004727746138927332 -0.01824273834089496 -198.0 -201.0
100 100 -0.08848342854757067 0.0014094203821638858 -0.02575445412832167 -322.0 -329.0
100 100 -0.1427300677440971 0.0028068219383439817 -0.01931584059624125 -347.0 -341.0
100 100 -0.211573365737033 0.004136753512518768 -0.022535147362281016 -435.0 -438.0
100 100 -0.2807274374940309 0.005695414565634471 -0.021462045106934724 -439.0 -438.0
100 100 -0.3489368838213258 0.007159553589936767 -0.01824273834089496 -434.0 -431.0
100 100 -0.41762384954484544 0.008412730954244253 -0.02790065863901514 -431.0 -440.0
100 100 -0.48637435130990925 0.010331413125059906 -0.021462045106934724 -439.0 -433.0
100 100 -0.5555300558521493 0.011815863904612638 -0.020388942851588432 -439.0 -438.0
100 100 -0.6235833208323445 0.013203590337272204 -0.023608249617629085 -430.0 -433.0
100 100 -0.6798829611595674 0.014532973285629042 -0.023608249617629085 -357.0 -357.0
100 100 -0.7370499628923917 0.01588283692366645 -0.018242738340895848 -365.0 -360.0
100 100 -0.8053426291571081 0.01712882038806408 -0.02897376089436321 -428.0 -438.0
100 100 -0.8732237933639605 0.019096143548544928 -0.03004686314971039 -430.0 -431.0
100 100 -0.9407874576896138 0.02112683087218701 -0.022535147362282792 -432.0 -425.0
100 100 -1.0094684115098478 0.022674828337710253 -0.015023431574856083 -439.0 -432.0
100 100 -1.078159055655414 0.023706875176558923 -0.024681351872976265 -431.0 -440.0
100 100 -1.1472307739476455 0.02541200481170816 -0.02897376089436321 -436.0 -440.0
100 100 -1.2156638175382934 0.02739532246942869 -0.016096533830202375 -440.0 -428.0
100 100 -1.282618333084829 0.028473151183515195 -0.023608249617629973 -421.0 -428.0
100 100 -1.3498782675373797 0.030061335574199266 -0.024681351872977153 -426.0 -427.0
100 100 -1.4191865328100643 0.03177230469440045 -0.023608249617629973 -440.0 -439.0
100 100 -1.475643875211033 0.03310541140451744 -0.019315840596243028 -360.0 -356.0
100 100 -1.5417271326200597 0.034382023843416154 -0.017169636085549556 -420.0 -418.0
100 100 -1.6098633738504062 0.0355520132813974 -0.010731022553469138 -435.0 -429.0
100 100 -1.6668852809186852 0.03616394014115015 -0.005365511276735013 -364.0 -359.0
100 100 -1.7335320198942623 0.036521537402275914 -0.015023431574855195 -418.0 -427.0
100 100 -1.8007242458552524 0.037531071164272484 -0.017169636085548667 -425.0 -427.0
100 100 -1.8575833082708542 0.038507416517032246 -0.016096533830202375 -361.0 -360.0
100 100 -1.9141279344744655 0.03941766762186148 -0.01287722706416261 -360.0 -357.0
100 100 -1.9819531041605916 0.040291116012379564 -0.019315840596243028 -427.0 -433.0
100 100 -2.050480968943938 0.04161495397109433 -0.022535147362282792 -433.0 -436.0
100 100 -2.1062300324926237 0.04287148004242032 -0.01931584059624214 -355.0 -352.0
100 100 -2.173180731228022 0.04416484992383435 -0.018242738340895848 -425.0 -424.0
100 100 -2.240053919441047 0.045384935348556275 -0.02038894285158932 -423.0 -425.0
100 100 -2.307949471176792 0.046769445729228275 -0.0214620451069365 -430.0 -431.0
100 100 -2.3753703689916326 0.048216658290821994 -0.013950329319508903 -431.0 -424.0
100 100 -2.4419327168691267 0.049145285205324823 -0.02038894285158932 -419.0 -425.0
100 100 -2.5091185590048464 0.05051532335205252 -0.022535147362282792 -425.0 -427.0
100 100 -2.576459012004249 0.05203310731939678 -0.016096533830202375 -430.0 -424.0
100 100 -2.631584107842916 0.05292050693205458 -0.017169636085548667 -349.0 -350.0
100 100 -2.686629358281321 0.05386570673264586 -0.015023431574855195 -350.0 -348.0
100 100 -2.742701744030457 0.05470816976642469 -0.016096533830201487 -355.0 -356.0
100 100 -2.799167507436016 0.05561715134391102 -0.013950329319508015 -359.0 -357.0
100 100 -2.8549253035845807 0.056395041425135496 -0.008584818042774778 -356.0 -351.0
100 100 -2.910528730676799 0.05687239845626249 -0.013950329319508015 -350.0 -355.0
100 100 -2.9776431359419027 0.05780872725275758 -0.01716963608554778 -424.0 -427.0
100 100 -3.045227347440059 0.058969237609643954 -0.0075117157874275975 -433.0 -424.0
100 100 -3.1117154238644535 0.05946868653697954 -0.012877227064161723 -419.0 -424.0
100 100 -3.178594195834029 0.060329947275536845 -0.017169636085548667 -422.0 -426.0
100 100 -3.245389793429056 0.061476916088002195 -0.01180412480881543 -426.0 -421.0
100 100 -3.3116385109454036 0.062258960540997006 -0.01180412480881543 -420.0 -420.0
100 100 -3.367003510584065 0.06291252626242838 -0.016096533830202375 -349.0 -353.0
100 100 -3.4345889285150206 0.06400051119525775 -0.017169636085548667 -428.0 -429.0
100 100 -3.502173140013177 0.06516102155214418 -0.013950329319508903 -430.0 -427.0
100 100 -3.55769434013848 0.06593561082680056 -0.013950329319508903 -352.0 -352.0
