desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
51.2 51.2 0.0 0.0 0.0 0 0
100.0 100.0 -0.00102534920498 0.0 -0.00321930676604 -5.0 -8.0
100 100 -0.0286307616728 8.88705981536e-05 -0.0118041248088 -171.0 -179.0
100 100 -0.0760301417053 0.000648404784165 -0.0321930676604 -291.0 -310.0
100 100 -0.140751334847 0.00273269863338 -0.0225351473623 -415.0 -406.0
100 100 -0.21045737753 0.00430380053869 -0.0268275563837 -440.0 -444.0
100 100 -0.279840655726 0.0061656310322 -0.0268275563837 -440.0 -440.0
100 100 -0.349697001729 0.00804015582452 -0.0203889428516 -446.0 -440.0
100 100 -0.418933116042 0.00945200264709 -0.0203889428516 -439.0 -439.0
100 100 -0.488011517111 0.0108606334177 -0.0182427383409 -439.0 -437.0
100 100 -0.557329361969 0.0121253210218 -0.0171696360855 -440.0 -439.0
100 100 -0.626254217103 0.0133088520042 -0.0193158405962 -436.0 -438.0
100 100 -0.694308932072 0.0146235495398 -0.0139503293195 -434.0 -429.0
100 100 -0.763000644158 0.0155818837134 -0.0193158405962 -433.0 -438.0
100 100 -0.843199537697 0.0171311854441 -0.0139503293195 -511.0 -506.0
100 100 -0.92253807083 0.0182380559133 -0.0139503293195 -503.0 -503.0
100 100 -0.991545244281 0.0192007911623 -0.0128772270642 -438.0 -437.0
100 100 -1.06110547645 0.0200965835814 -0.0107310225535 -442.0 -440.0
100 100 -1.12972104927 0.0208329271056 -0.0128772270642 -434.0 -436.0
100 100 -1.19786168486 0.0217104380468 -0.0128772270642 -432.0 -432.0
100 100 -1.2661600534 0.0225899802633 -0.00858481804277 -435.0 -431.0
100 100 -1.33390947734 0.0231716110289 -0.0139503293195 -427.0 -432.0
100 100 -1.40307438147 0.0241365468156 -0.0107310225535 -440.0 -437.0
100 100 -1.47200542819 0.0248762758273 -0.00858481804277 -438.0 -436.0
100 100 -1.53880841081 0.0254497813668 -0.00321930676604 -426.0 -421.0
100 100 -1.60648110766 0.0256676412903 0.00107310225535 -431.0 -427.0
100 100 -1.67565270266 0.0255934130672 0.0 -438.0 -439.0
100 100 -1.74332575019 0.0255934130672 -0.00214620451069 -428.0 -430.0
100 100 -1.81005216785 0.0257366218256 -0.00643861353208 -421.0 -425.0
100 100 -1.87732945576 0.0261698002679 -0.00536551127673 -427.0 -426.0
100 100 -1.9453170167 0.0265345917935 0.00321930676604 -435.0 -427.0
100 100 -2.01377843963 0.02631419271 -0.00107310225535 -432.0 -436.0
100 100 -2.08255566977 0.0263879977392 -0.00965792029812 -432.0 -440.0
100 100 -2.15046216922 0.0270438536904 -0.00214620451069 -434.0 -427.0
100 100 -2.21718858689 0.0271870624489 -0.00214620451069 -423.0 -423.0
100 100 -2.295588184 0.0273553242762 -0.00214620451069 -497.0 -497.0
100 100 -2.36349769417 0.027501072197 -0.00107310225535 -431.0 -430.0
100 100 -2.43117070274 0.027573692283 0.00536551127673 -432.0 -426.0
100 100 -2.49860616052 0.0272118631017 0.00429240902139 -427.0 -428.0
100 100 -2.57668972678 0.0268766944389 0.00643861353208 -496.0 -494.0
0 0 -2.6439670147 0.0264435159966 0.00751171578743 -427.0 -426.0
