desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
51.2 51.2 0.0 0.0 0.0 0 0
100.0 100.0 0.0 0.0 0.0 0.0 0.0
100 100 -0.00583660316683089 0.0 -0.012877227064160834 -31.0 -43.0
100 100 -0.041011051631961434 0.00045297439787326984 -0.00858481804277389 -225.0 -221.0
100 100 -0.09290758358469853 0.0008985076269250857 -0.0021462045106934724 -332.0 -326.0
100 100 -0.16018611108552416 0.0010429013278220307 -0.011804124808814542 -422.0 -431.0
100 100 -0.22974726447768895 0.0018640480034665227 -0.013950329319508015 -440.0 -442.0
100 100 -0.28724009813016915 0.002666143999524011 -0.012877227064161723 -365.0 -364.0
100 100 -0.3555384666745706 0.003545686216022394 -0.017169636085548667 -431.0 -435.0
100 100 -0.4249364901499236 0.0047373421250773064 -0.015023431574855195 -441.0 -439.0
100 100 -0.4943369113302889 0.005780053052961091 -0.015023431574855195 -440.0 -440.0
100 100 -0.563027555475855 0.006812099891809699 -0.020388942851588432 -433.0 -438.0
100 100 -0.6197254668556468 0.007968270581360369 -0.01931584059624125 -360.0 -359.0
100 100 -0.687859040127006 0.009284491520749848 -0.01931584059624125 -432.0 -432.0
100 100 -0.7559926133983653 0.010600712460139328 -0.015023431574854307 -434.0 -430.0
100 100 -0.8240523446241099 0.011623280108734388 -0.02468135187297449 -427.0 -436.0
100 100 -0.8919413280140773 0.013299212318624102 -0.02575445412832167 -430.0 -431.0
100 100 -0.948553372989522 0.014757547082195772 -0.015023431574854307 -364.0 -354.0
100 100 -1.0164553759853112 0.01577774493322746 -0.016096533830201487 -430.0 -431.0
100 100 -1.0734731789772374 0.016695613202113796 -0.01931584059624125 -360.0 -363.0
100 100 -1.1423953352725706 0.018027068180153615 -0.021462045106934724 -436.0 -438.0
100 100 -1.2105259267486201 0.01948951455818504 -0.00858481804277389 -438.0 -426.0
100 100 -1.2775655196966849 0.02006505140422462 -0.01716963608554778 -421.0 -429.0
100 100 -1.3338725523800963 0.021031917675889578 -0.01931584059624125 -356.0 -358.0
100 100 -1.40247927546584 0.022357279038469263 -0.010731022553467362 -439.0 -431.0
100 100 -1.470385032016031 0.023086005215851052 -0.009657920298120182 -431.0 -430.0
100 100 -1.5260667841777633 0.02362379186115193 -0.009657920298120182 -353.0 -353.0
100 100 -1.582616099050231 0.02416995761849007 -0.00858481804277389 -359.0 -358.0
100 100 -1.6517851849507634 0.024763776223168554 -0.009657920298120182 -438.0 -439.0
100 100 -1.7188241216893931 0.02541125306241182 -0.0160965338302006 -422.0 -428.0
100 100 -1.7853843232456665 0.026482734139783918 -0.01824273834089407 -421.0 -423.0
100 100 -1.8530461103762979 0.02771720736432556 -0.009657920298120182 -433.0 -425.0
100 100 -1.9202427857896067 0.028366207678484693 -0.007511715787426709 -427.0 -425.0
100 100 -1.9763199178628506 0.028787451079831734 -0.008584818042773001 -355.0 -356.0
100 100 -2.0331063965953287 0.029274964643535798 -0.015023431574853419 -357.0 -363.0
100 100 -2.0907560646440184 0.03014112565294825 -0.0160965338302006 -365.0 -366.0
100 100 -2.158026031382764 0.031224032476406066 -0.01716963608554778 -426.0 -427.0
100 100 -2.224348460635914 0.03236287636221871 -0.01824273834089407 -420.0 -421.0
100 100 -2.291852527983024 0.03359447202679639 -0.0160965338302006 -429.0 -427.0
100 100 -2.3594379459139794 0.03468245695962564 -0.008584818042773001 -432.0 -425.0
100 100 -2.4263986687526935 0.03525731670349335 -0.013950329319507127 -422.0 -427.0
100 100 -2.48318171433539 0.036049510279846375 -0.0160965338302006 -359.0 -361.0
100 100 -2.549978504285821 0.03712479993924705 -0.006438613532080417 -428.0 -419.0
100 100 -2.6163093356259584 0.037551884429225905 -0.007511715787426709 -420.0 -421.0
100 100 -2.6718343721654287 0.037968980567831136 -0.0032193067660397645 -354.0 -350.0
100 100 -2.7391915785868908 0.03818582482732581 -0.0010731022553462921 -428.0 -426.0
100 100 -2.8064702222996543 0.03825802171934336 0.0042924090213873325 -429.0 -424.0
100 100 -2.8731173066401143 0.037971943416292904 -0.0032193067660397645 -419.0 -426.0
100 100 -2.9402378952404233 0.03818802592780341 -0.006438613532079529 -424.0 -427.0
100 100 -3.007278569008695 0.03861968088200315 0.002146204510694364 -429.0 -421.0
100 100 -3.073926113836594 0.03847664140104422 -0.005365511276732349 -419.0 -426.0
100 100 -3.1408883403339494 0.0388359314302698 -0.008584818042772113 -423.0 -426.0
100 100 -3.196649507644869 0.03931464266574027 -0.0053655112767314606 -355.0 -352.0
100 100 -3.26353286226178 0.039673509502940796 0.0010731022553489835 -427.0 -421.0
100 100 -3.3296284114192196 0.03960258219284601 -0.0053655112767314606 -416.0 -422.0
100 100 -3.3960385347534636 0.03995890987789653 -0.0053655112767314606 -421.0 -421.0
100 100 -3.451958697988593 0.040258953023621966 2.258609965721803e-15 -357.0 -352.0
100 100 -3.5190007613913803 0.04025895302362181 -0.00429240902138428 -423.0 -427.0
100 100 -3.585963334888482 0.040546385543491235 -0.007511715787424045 -423.0 -426.0
100 100 -3.653634473170962 0.04105472146241618 -0.01180412480881099 -427.0 -431.0
100 100 -3.720277528291573 0.04184142094191662 -0.0064386135320768645 -425.0 -420.0
100 100 -3.786371745488999 0.04226698194382159 -0.0064386135320768645 -419.0 -419.0
100 100 -3.8426859114543475 0.04262957210534922 -0.004292409021383392 -358.0 -356.0
100 100 -3.910358335553892 0.04292005161306172 0.004292409021390501 -433.0 -425.0
100 100 -3.976689930737711 0.04263532752683023 -0.005365511276729684 -416.0 -425.0
