desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
51.2 51.2 0.0 0.0 0.0 0 0
100.0 100.0 0.0 0.0 0.0 0.0 0.0
100 100 -0.00583660316683089 0.0 0.004292409021386941 -39.0 -35.0
100 100 -0.03225882003553405 -0.00011341565860579082 -0.0032193067660397645 -164.0 -171.0
100 100 -0.07382468395135419 2.039807061399404e-05 -0.027900658639014253 -252.0 -275.0
100 100 -0.1373715926929155 0.001793858884464186 -0.021462045106933836 -406.0 -400.0
100 100 -0.19454135984585053 0.0030210274308446724 -0.018242738340893183 -364.0 -361.0
100 100 -0.2525033802899228 0.0040785307176023225 -0.019315840596240363 -367.0 -368.0
100 100 -0.30999108273763215 0.005189092135212145 -0.01609653383019971 -366.0 -363.0
100 100 -0.37954807061989887 0.006308815251612781 -0.018242738340893183 -440.0 -442.0
100 100 -0.43751009106397115 0.007366318538370431 -0.015023431574853419 -369.0 -366.0
100 100 -0.49547521557257174 0.008237219142909626 -0.011804124808813654 -369.0 -366.0
100 100 -0.5531273733159645 0.008917784018075248 -0.012877227064160834 -365.0 -366.0
100 100 -0.6106999010727925 0.009659199512352125 -0.01716963608554778 -363.0 -367.0
100 100 -0.6681898546108974 0.0106463781006487 -0.016096533830201487 -365.0 -364.0
100 100 -0.73601186093601 0.011738171615506582 -0.0075117157874275975 -434.0 -426.0
100 100 -0.8047871902860361 0.01225480205991539 -0.016096533830201487 -432.0 -440.0
100 100 -0.8620415816721195 0.013176478910830302 -0.01824273834089496 -362.0 -364.0
100 100 -0.9188207037397822 0.014212400497858305 -0.005365511276734125 -366.0 -354.0
100 100 -0.9755295857793562 0.014516675563833901 -8.881784197001252e-16 -362.0 -357.0
100 100 -1.0329491412584493 0.014516675563833951 -0.0021462045106943606 -363.0 -365.0
100 100 -1.0906840558312563 0.014640586688167607 -0.0021462045106943606 -366.0 -366.0
100 100 -1.1484189704040633 0.014764497812501262 -0.0021462045106943606 -366.0 -366.0
100 100 -1.2048919196310166 0.014885700496958771 -0.006438613532081305 -356.0 -360.0
100 100 -1.2723269503038077 0.015319894597948034 -0.0075117157874275975 -427.0 -428.0
100 100 -1.3291927902824416 0.01574706266035486 -0.006438613532081305 -361.0 -360.0
100 100 -1.3862956700568285 0.016114731115461557 0.0021462045106925877 -366.0 -358.0
100 100 -1.4435573476249404 0.01599183565608156 -8.881784197001252e-16 -362.0 -364.0
100 100 -1.4999515538990496 0.01599183565608161 0.0032193067660392866 -359.0 -356.0
100 100 -1.5674665055346133 0.015774483564597513 0.011804124808813179 -432.0 -424.0
100 100 -1.6245665906320366 0.015100435726540209 0.016096533830200127 -364.0 -360.0
100 100 -1.680795765643438 0.014195262731082528 0.008584818042773005 -353.0 -360.0
100 100 -1.7370301536104615 0.013712488882581142 0.00536551127673283 -355.0 -358.0
100 100 -1.8050177145535948 0.013347697357030515 0.011804124808813179 -434.0 -428.0
100 100 -1.86132912444249 0.01268295957198505 0.011804124808813179 -357.0 -357.0
100 100 -1.9176405343313854 0.012018221786939585 0.007511715787426279 -355.0 -359.0
100 100 -1.9741908911478632 0.01159342358895673 0.010731022553466453 -360.0 -357.0
100 100 -2.030818455843609 0.010985728588538518 0.010731022553466453 -359.0 -359.0
100 100 -2.087446020539355 0.010378033588120308 0.008584818042772956 -358.0 -360.0
100 100 -2.143995888943781 0.009892551330931679 0.0053655112767327815 -357.0 -360.0
100 100 -2.2000737959397996 0.009591661801156165 0.004292409021386057 -355.0 -356.0
100 100 -2.267588475461023 0.00930185940185307 0.00858481804277305 -430.0 -426.0
100 100 -2.3239017335373973 0.008818408451179871 0.00858481804277305 -357.0 -357.0
100 100 -2.3917300275789684 0.008236100583422236 0.002146204510692606 -427.0 -433.0
100 100 -2.448124103971806 0.008115067176457085 0.0010731022553459283 -357.0 -358.0
100 100 -2.5157971125363443 0.00804244709046525 0.020388942851587166 -438.0 -420.0
100 100 -2.5710756047160856 0.006915220868803262 0.01716963608554699 -349.0 -352.0
100 100 -2.6381077864820517 0.0057641895930116965 0.015023431574853637 -424.0 -426.0
100 100 -2.7053000124430415 0.004754655831015229 0.02360824961762753 -430.0 -422.0
100 100 -2.7610476955121546 0.003438306048818838 0.024681351872974207 -354.0 -353.0
100 100 -2.827832792993342 0.001789624769171252 0.02146204510693394 -422.0 -425.0
100 100 -2.88374088252635 0.000589538563124674 0.018242738340893766 -353.0 -356.0
100 100 -2.940046845243449 -0.0004377503440113617 0.020388942851587218 -358.0 -356.0
100 100 -2.996192760267666 -0.0015826648516052806 0.020388942851587218 -356.0 -356.0
100 100 -3.0519443921807574 -0.002719539229230141 0.01931584059624054 -353.0 -354.0
100 100 -3.1077760702781214 -0.0037981091656742578 0.017169636085547092 -353.0 -355.0
100 100 -3.174965974824713 -0.004951848750350045 0.019315840596240544 -427.0 -425.0
100 100 -3.230245644805295 -0.006019754859738924 0.022535147362280718 -352.0 -349.0
100 100 -3.285521590417217 -0.007265617343472211 0.021462045106933992 -350.0 -351.0
100 100 -3.3409565508427526 -0.008455547671893575 0.020388942851587266 -351.0 -352.0
100 100 -3.3971813224891942 -0.009602070205481308 0.02360824961762744 -358.0 -355.0
100 100 -3.453086707632053 -0.010922143749437797 0.01824273834089372 -352.0 -357.0
100 100 -3.509077230782109 -0.011943677536645898 0.013950329319506774 -353.0 -357.0
100 100 -3.565308218977196 -0.012728169231006581 0.010731022553466599 -355.0 -358.0
100 100 -3.621147098927876 -0.013327400512756021 0.017169636085547044 -357.0 -351.0
