desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
25 -25 0.0 0.0 0.0 0 0
25 -25 0.0 0.0 0.0 0.0 0.0
25 -25 -0.000315492063072 0.0 0.0214620451069 -12.0 8.0
25 -25 -0.00102518572428 -1.52338164378e-05 0.166330849579 -72.0 63.0
25 -25 -0.00118075468496 -4.13510317757e-05 0.395974732223 -108.0 106.0
25 -25 -0.00118075468496 -4.13510317757e-05 0.647080659974 -117.0 117.0
25 -25 -0.00118075468496 -4.13510317757e-05 0.902478996747 -119.0 119.0
25 -25 -0.000594255385784 0.000701505447507 1.16431594705 -116.0 128.0
25 -25 -0.000438331735511 0.00106373690762 1.43151840863 -122.0 127.0
25 -25 -0.000416432159768 0.00121995540539 1.69764776796 -123.0 125.0
25 -25 -0.000436388849086 0.00137643396948 1.95733851375 -120.0 122.0
25 -25 -0.000495857207819 0.00152254120672 2.22132166857 -122.0 124.0
25 -25 -0.000830218201898 0.00196189232353 2.48852413015 -121.0 128.0
25 -25 -0.0010181464974 0.00210566829265 2.75358038722 -122.0 125.0
25 -25 -0.000872126841209 0.00204598520901 3.06048763225 -144.0 142.0
25 -25 -0.000557671866709 0.00202042526235 -2.95871452012 -125.0 121.0
25 -25 -0.00102301840734 0.00193436196408 -2.69258516079 -121.0 127.0
25 -25 -0.00109407340085 0.00190012542637 -2.43611372176 -119.0 120.0
25 -25 -0.00151439619672 0.00154213740217 -2.13886439703 -135.0 142.0
25 -25 -0.00147196215543 0.00160862277467 -1.84376127681 -138.0 137.0
25 -25 -0.00140817254877 0.00183648119481 -1.58943604229 -120.0 117.0
25 -25 -0.00140817254877 0.00183648119481 -1.33833011454 -117.0 117.0
25 -25 -0.00149902562468 0.00222023832374 -1.09258969807 -117.0 112.0
25 -25 -0.00164421119869 0.00250033900379 -0.802852089124 -137.0 133.0
25 -25 -0.00175379072805 0.002613812072 -0.506675866648 -139.0 137.0
25 -25 -0.00230549955391 0.00292001190693 -0.208353439662 -143.0 135.0
25 -25 -0.00269133563237 0.00300158602025 0.0459717948555 -121.0 116.0
25 -25 -0.00269133563237 0.00300158602025 0.301370131628 -119.0 119.0
25 -25 -0.00261601736893 0.00302499780805 0.581449820273 -130.0 131.0
25 -25 -0.00241828258395 0.00315495752626 0.827190236748 -113.0 116.0
25 -25 -0.00193774727212 0.00367743525402 1.0686382442 -108.0 117.0
25 -25 -0.00178589516349 0.00395397852182 1.31330555842 -112.0 116.0
25 -25 -0.00174572437168 0.00410652398374 1.56011907715 -114.0 116.0
25 -25 -0.00174235584817 0.00442199806335 1.80049398235 -110.0 114.0
25 -25 -0.00183214612387 0.00480600525313 2.0827198755 -129.0 134.0
25 -25 -0.00206396422242 0.00521857605114 2.32524098521 -110.0 116.0
25 -25 -0.00206396422242 0.00521857605114 2.57205450394 -115.0 115.0
25 -25 -0.00213038714169 0.00526110778532 2.85213419259 -130.0 131.0
25 -25 -0.00167683641943 0.00512602989474 3.13972559702 -137.0 131.0
25 -25 -0.00175570929772 0.00512617715504 -2.89342688466 -116.0 117.0
0 0 -0.00190862271453 0.00508743057548 -2.65090577496 -112.0 114.0
