desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
-25 25 0.0 0.0 0.0 0 0
-25 25 0.0 0.0 0.0 0.0 0.0
-25 25 0.000236619047304 0.0 -0.00536551127673 4.0 -1.0
-25 25 -0.000473227876696 3.80872822501e-06 -0.171696360855 73.0 -82.0
-25 25 -0.00132807412078 0.000152042211459 -0.385243709669 94.0 -105.0
-25 25 -0.00191281145023 0.000389156578356 -0.619180001335 105.0 -113.0
-25 25 -0.00229819508416 0.000663808628937 -0.861701111043 110.0 -116.0
-25 25 -0.00209276326321 0.000424365506667 -1.14070769743 132.0 -128.0
-25 25 -0.00229008053124 0.000854505239693 -1.39181362518 114.0 -120.0
-25 25 -0.00223391391515 0.000544053064474 -1.64506575745 120.0 -116.0
-25 25 -0.00223976638534 0.000465397478474 -1.90153719647 120.0 -119.0
-25 25 -0.00231660696183 0.000241602707868 -2.15586243099 120.0 -117.0
-25 25 -0.00257795482583 -0.00015292433578 -2.40052974521 117.0 -111.0
-25 25 -0.00257795482583 -0.00015292433578 -2.65378187747 118.0 -118.0
-25 25 -0.0027173015257 -0.000226858818271 -2.90274160071 117.0 -115.0
-25 25 -0.0031771045997 -0.000338820540881 3.13363018774 118.0 -112.0
0 0 -0.00357145717706 -0.000335680455588 2.87715874871 122.0 -117.0
