desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
-25 25 0.0 0.0 0.0 0 0
-25 25 0.0 0.0 0.0 0.0 0.0
-25 25 -0.000157746031536 0.0 -0.00858481804277 3.0 -5.0
-25 25 -0.000946447125043 6.77102171811e-06 -0.160965338302 66.0 -76.0
-25 25 -0.00164712796316 0.000120540635475 -0.353050642009 85.0 -94.0
-25 25 -0.00179514457991 0.00017508320263 -0.569817297589 100.0 -102.0
-25 25 -0.00159591144781 4.74323796067e-05 -0.843458372703 129.0 -126.0
-25 25 -0.00191055968918 0.000400916153476 -1.07524845986 105.0 -111.0
-25 25 -0.00213559087977 0.00081722764437 -1.31347716054 108.0 -114.0
-25 25 -0.00205530165158 0.000512122938248 -1.54097483868 108.0 -104.0
-25 25 -0.0020505981274 0.000354447044955 -1.77705733485 111.0 -109.0
-25 25 -0.00209905808724 0.000122843491788 -2.01850534231 114.0 -111.0
-25 25 -0.0021673465784 -1.93552861259e-05 -2.2588802475 113.0 -111.0
-25 25 -0.00211725761934 4.1571299176e-05 -2.50247445947 113.0 -114.0
-25 25 -0.00237047850779 -0.000146615904203 -2.73855695564 112.0 -108.0
-25 25 -0.00244303179125 -0.000177550895311 -2.97785875859 112.0 -111.0
-25 25 -0.00259866805249 -0.00020326401751 3.0263199622 131.0 -129.0
-25 25 -0.00259866805249 -0.00020326401751 2.79023746603 110.0 -110.0
-25 25 -0.00259866805249 -0.00020326401751 2.55200876534 111.0 -111.0
-25 25 -0.00292645330935 1.60089648457e-05 2.26978287218 134.0 -129.0
-25 25 -0.00267270216608 -0.000285875404897 2.03262727375 108.0 -113.0
-25 25 -0.0026024124295 -0.000427095670433 1.79654477757 109.0 -111.0
-25 25 -0.00258475781822 -0.000503967429335 1.60875188289 87.0 -88.0
-25 25 -0.00256680011561 -0.000976864685729 1.37910800025 104.0 -110.0
-25 25 -0.00262690658097 -0.00128657818993 1.13873309505 110.0 -114.0
-25 25 -0.00275901740613 -0.0015730777043 0.89835818985 110.0 -114.0
-25 25 -0.00329944326183 -0.00225180825546 0.663348795929 104.0 -115.0
-25 25 -0.00373447071009 -0.00259177560309 0.394000129837 122.0 -129.0
-25 25 -0.00358881104365 -0.00253121924886 0.162210042682 109.0 -107.0
-25 25 -0.00351097341189 -0.00251848128598 -0.0727993512391 110.0 -109.0
-25 25 -0.00335364520269 -0.00252995495388 -0.304589438394 109.0 -107.0
-25 25 -0.00320316019559 -0.00257726323119 -0.536379525549 109.0 -107.0
-25 25 -0.00313536375342 -0.00261756949678 -0.775681328491 112.0 -111.0
-25 25 -0.00307905282666 -0.00267279659288 -1.0085445179 109.0 -108.0
-25 25 -0.00299495956782 -0.00280625870092 -1.23604219603 107.0 -105.0
-25 25 -0.00281357066286 -0.00332772273934 -1.45817436289 107.0 -100.0
-25 25 -0.00281357066286 -0.00332772273934 -1.68781824554 107.0 -107.0
-25 25 -0.00282277948308 -0.00340605632247 -1.92282763946 110.0 -109.0
-25 25 -0.00290436697483 -0.00362816452749 -2.15783703338 111.0 -108.0
-25 25 -0.00299174243751 -0.0037595012664 -2.39391952955 111.0 -109.0
-25 25 -0.00304957788846 -0.00381312974045 -2.62034410543 106.0 -105.0
-25 25 -0.00311797641982 -0.00385240560485 -2.85106109033 108.0 -107.0
-25 25 -0.00326911158941 -0.00389759377785 -3.084997382 110.0 -108.0
-25 25 -0.00358409852288 -0.00391543960651 2.96639783803 110.0 -106.0
0 0 -0.00412775824834 -0.00381920665414 2.73353464862 112.0 -105.0
