desired_tick_rate_L desired_tick_rate_R state_est_x state_est_y state_est_theta deltaleftEnc deltarightEnc
-25 25 0.0 0.0 0.0 0 0
-25 25 0.0 0.0 0.0 0.0 0.0
-25 25 -0.00126196825229 0.0 -0.0236082496176 3.0 -19.0
-25 25 -0.00228703173163 2.42044514407e-05 -0.174915667622 64.0 -77.0
-25 25 -0.00275304878949 0.000106559754697 -0.402413345755 103.0 -109.0
-25 25 -0.00275304878949 0.000106559754697 -0.657811682528 119.0 -119.0
-25 25 -0.00269063404556 5.83378472687e-05 -0.92716034862 126.0 -125.0
-25 25 -0.00254863708834 -0.000130938241254 -1.19221660569 125.0 -122.0
-25 25 -0.00240287930839 -0.000497378529698 -1.47015008983 132.0 -127.0
-25 25 -0.00239495443138 -0.000575852403954 -1.74593736945 129.0 -128.0
0 0 -0.00240869781967 -0.000653518818152 -2.03245567163 134.0 -133.0
